influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 3.754714511977583768e-01 1.031071775993237029e-04 1.525944326797910033e-01 0.000000000000000000e+00 9.466079377546745297e-05 1.440217498954794728e-01 1.819182989196241763e-04 0.000000000000000000e+00
0.000000000000000000e+00 5.505184601883684747e-01 1.376409444104963566e-04 1.980558486573603671e-01 0.000000000000000000e+00 1.037224085888731648e-04 7.639383594334327177e-02 8.921663447912162037e-05 0.000000000000000000e+00
0.000000000000000000e+00 7.342675864648186002e-01 1.180187616708495112e-03 1.909085185022300069e-01 0.000000000000000000e+00 2.056130105072515271e-05 2.125305970570307013e-02 1.921445788895201638e-04 0.000000000000000000e+00
0.000000000000000000e+00 6.401305617576890095e-01 1.768701049598531572e-03 3.873765308844579480e-01 0.000000000000000000e+00 1.489575742063829257e-05 1.357779183155222689e-02 6.917603162147887598e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.325676071121725863e-01 1.262088581474803985e-04 6.516815366038488655e-01 0.000000000000000000e+00 1.248608612845660134e-04 2.140528476009853354e-01 5.890100138394938414e-04 0.000000000000000000e+00
0.000000000000000000e+00 4.277501030137150981e-03 3.236041194029367216e-06 2.169505803684916578e-01 0.000000000000000000e+00 1.030377836880554457e-04 1.061696399910492250e-01 4.824997773028996749e-04 0.000000000000000000e+00
0.000000000000000000e+00 5.752996783801535979e-02 4.073378263130384909e-06 5.646982059675644816e-01 0.000000000000000000e+00 1.308821379803795887e-04 1.029717149646748181e-01 3.155626511505338003e-04 0.000000000000000000e+00
0.000000000000000000e+00 3.715281849056888824e-02 2.711985050679166916e-06 1.390835555603638252e+00 0.000000000000000000e+00 9.111223130648322184e-05 2.310780905876121463e-02 9.275685697318701139e-05 0.000000000000000000e+00
0.000000000000000000e+00 2.604510529263515811e-02 8.469714385052086143e-07 7.505214548138195996e-01 0.000000000000000000e+00 1.470190135676650595e-03 7.256187648318640493e-02 1.137608112007523043e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.106723680094079355e-03 2.953028348696291003e-06 6.572947719171206016e-01 0.000000000000000000e+00 8.580034264459822368e-04 2.117903725446453750e-02 3.793240795593951257e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.506857274638087564e-03 3.939459524513080321e-06 1.190301048591543287e+00 0.000000000000000000e+00 6.264927456183172830e-04 6.476651998162912503e-03 1.508732301109007697e-05 0.000000000000000000e+00
0.000000000000000000e+00 7.383366536539559674e-04 3.026786204606710226e-07 6.997043766653517904e-01 0.000000000000000000e+00 1.676773818736221073e-03 7.354067067016958545e-03 1.572881275572723610e-06 0.000000000000000000e+00
0.000000000000000000e+00 4.825383519294971536e-03 6.714657348006998745e-07 3.407694406794825048e-01 0.000000000000000000e+00 5.883960233677426594e-05 5.513586822513493087e-03 3.588016874602952151e-06 0.000000000000000000e+00
0.000000000000000000e+00 3.147399626643000020e-02 3.214263514198261481e-06 1.502450630779320895e-01 0.000000000000000000e+00 1.407678496150363133e-04 5.171533438551141441e-03 3.659400855526171668e-06 0.000000000000000000e+00
0.000000000000000000e+00 5.258697764554144671e-02 1.617078231601645451e-05 7.777782660054564923e-02 0.000000000000000000e+00 3.243877481712173993e-04 2.530992008226175954e-02 2.797623221460606714e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.035500864525259190e-01 1.688361474608158911e-05 1.543669113551939254e-01 0.000000000000000000e+00 4.006056568651253716e-03 2.822526649834531786e-03 3.288270346449557556e-08 0.000000000000000000e+00
0.000000000000000000e+00 6.500703421366266221e-02 2.320406117388861716e-05 2.560775263509467714e-01 0.000000000000000000e+00 3.066595636814248640e-02 1.440734381068973190e-03 1.077842128337772346e-07 0.000000000000000000e+00
0.000000000000000000e+00 5.019144947113099997e-01 6.446400814587427267e-05 3.005619362128978400e-01 0.000000000000000000e+00 1.607857417419240875e-02 6.378036940547868010e-03 1.683781908615460115e-07 0.000000000000000000e+00
0.000000000000000000e+00 7.548052387666982499e-01 2.693966204251870765e-05 7.080509833501312800e-01 0.000000000000000000e+00 8.325620264375613311e-02 5.965287179666247698e-03 5.281353771561135473e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.081665524440570625e+00 6.527029707860095356e-05 7.136526432317715773e-01 0.000000000000000000e+00 5.499193985258059303e-02 4.698769558587416115e-03 4.837559476474997257e-07 0.000000000000000000e+00
0.000000000000000000e+00 5.858350848100348784e-01 6.184894151175150494e-05 1.996086140629682038e-01 0.000000000000000000e+00 7.934520041047192496e-02 9.108615662828655271e-03 9.059417886799626587e-08 0.000000000000000000e+00
0.000000000000000000e+00 3.576932596535740624e-03 4.117100075560537267e-03 2.567012587732155349e-01 0.000000000000000000e+00 5.929652358507082610e-01 9.083122277987869600e-03 1.484470462084366109e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.494599687983983469e-03 2.784628858999604450e-03 8.438322262544858399e-01 0.000000000000000000e+00 2.499611461496318854e-01 1.721146739321427477e-02 5.698338575669124711e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.266603168194541107e-02 2.365881698810658011e-03 2.702966210176717787e+00 0.000000000000000000e+00 2.854932596752451368e-01 4.754214538885830760e-02 6.715611329081534283e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.403353917519046742e-02 1.567291070063220370e-03 2.604789428941079787e+00 0.000000000000000000e+00 3.464075084858714293e-01 9.821580451666828832e-03 4.969312627698542586e-08 0.000000000000000000e+00
0.000000000000000000e+00 1.224149342469580543e-01 3.470096319936446573e-04 2.719965544833710336e+00 0.000000000000000000e+00 2.959268047763377596e-01 4.174560038364319436e-03 1.772847098231258581e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.628426858870868910e-01 8.761296313517029193e-05 5.160932038843332847e+00 0.000000000000000000e+00 2.922050696318832519e-01 1.851764596822348587e-03 3.737189202119909464e-07 0.000000000000000000e+00
0.000000000000000000e+00 1.014244467864663934e-01 1.434626242628023185e-03 3.884640787441069332e+00 0.000000000000000000e+00 2.668939478545563349e-01 2.498793310672119475e-02 2.211468286154253400e-07 0.000000000000000000e+00
0.000000000000000000e+00 7.681008231922592522e-01 1.889057168443860181e-03 2.176584388949178717e+00 0.000000000000000000e+00 3.831030888111032207e-01 4.963072269881693699e-02 3.226287780604308629e-07 0.000000000000000000e+00
0.000000000000000000e+00 2.287248840549246237e-02 2.428465455024833228e-03 4.163255422931615990e-01 0.000000000000000000e+00 3.747595799055383758e-01 7.200960310933085529e-02 2.014554808271650323e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.749256451630993095e-02 1.564767264298821438e-03 1.133932211559505500e-02 0.000000000000000000e+00 6.266634777840275561e+00 3.026255548367090889e-02 9.721975302056933192e-10 0.000000000000000000e+00
0.000000000000000000e+00 5.399704375029138782e-03 5.480430904691377392e-02 7.385574742847523730e-03 0.000000000000000000e+00 1.665307902987178679e-01 7.509524765883539808e-03 1.554140233440947853e-09 0.000000000000000000e+00
0.000000000000000000e+00 4.116709365802967424e-02 1.259269522079551618e-01 5.310397486655756179e-03 0.000000000000000000e+00 7.293677107682403071e-02 6.045665152421958281e-03 3.043441154872064797e-09 0.000000000000000000e+00
0.000000000000000000e+00 4.171247917764928613e-03 3.082461983885090295e-01 9.104218735007127070e-03 0.000000000000000000e+00 6.642384580556406903e-02 4.208427142020953332e-02 5.818710319750549121e-11 0.000000000000000000e+00
0.000000000000000000e+00 8.712016922456374685e-03 3.895311605824632317e-01 5.864983009254011448e-03 0.000000000000000000e+00 6.824546197758584593e-03 4.818830073710754502e-02 8.316498819119305084e-11 0.000000000000000000e+00
0.000000000000000000e+00 6.668938581813672606e-01 2.853186207600836855e-01 2.607908205561767362e-02 0.000000000000000000e+00 1.927750050736102704e-04 1.075791859866116924e-02 2.074920501804192002e-11 0.000000000000000000e+00
0.000000000000000000e+00 6.694918343257194593e-01 2.196462739684626186e-01 2.072930854390299671e-01 0.000000000000000000e+00 1.832003102217210611e-05 1.079025740868315257e-02 7.169048529910598489e-12 0.000000000000000000e+00
0.000000000000000000e+00 6.966589194823406828e-02 1.231395309272567164e-02 8.772479899407579218e-01 0.000000000000000000e+00 2.339849007537228664e-07 6.056221359902288180e-03 2.066659541687732851e-11 0.000000000000000000e+00
0.000000000000000000e+00 1.646910677884151908e-01 3.307665683565224821e-03 1.743749754524373641e+00 0.000000000000000000e+00 5.280616272579204116e-08 1.189682499541099003e-02 3.455627539501363574e-12 0.000000000000000000e+00
0.000000000000000000e+00 7.394621295216416423e-02 5.734547743526367640e-03 5.551370315515016252e-01 0.000000000000000000e+00 2.500178855592973925e-08 4.426088277992845654e-03 6.160177810039729851e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.190876392646193604e-01 1.296949702828603841e-02 3.524364210071029291e-01 0.000000000000000000e+00 1.526370812006209595e-08 1.867711470547558147e-03 6.645621269610336737e-12 0.000000000000000000e+00
0.000000000000000000e+00 2.791371837806181366e-01 3.508135274961085917e-03 3.551326936060961725e-01 0.000000000000000000e+00 9.402707845360870266e-09 3.274279979495765261e-04 4.926843875604756120e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.593739511551988786e-01 4.038422824024522940e-03 4.664636892549576253e-01 0.000000000000000000e+00 2.179884134944923377e-08 3.674740587183731666e-04 1.998992340506933887e-12 0.000000000000000000e+00
0.000000000000000000e+00 9.042643843465590636e-02 1.297211526772465862e-03 4.579626181906287785e-01 0.000000000000000000e+00 3.200475417145905158e-08 1.941512192897276983e-04 2.568389888157930150e-12 0.000000000000000000e+00
0.000000000000000000e+00 2.358346771110863757e-02 1.073802219883971277e-03 4.558074588789582937e-01 0.000000000000000000e+00 1.996830569973305099e-09 1.186888482344440279e-04 3.564268318987921920e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.734507994867911268e-02 7.577189284289306305e-03 4.496464911335890102e-01 0.000000000000000000e+00 1.409302476026668748e-08 1.218578892428873558e-04 1.501568343093190407e-12 0.000000000000000000e+00
0.000000000000000000e+00 4.226152115575192852e-02 1.231873438103276569e-01 5.754406401001795901e-01 0.000000000000000000e+00 2.114598091045669627e-08 1.123473284375784038e-04 1.540165935038335102e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.593384918125968774e-01 1.525160401092390434e-02 3.615744892007768940e-01 0.000000000000000000e+00 1.736304776012300576e-08 1.210248802999243844e-04 1.068128619685697403e-12 0.000000000000000000e+00
0.000000000000000000e+00 9.301840437918151849e-02 6.538980106476849352e-02 3.365439001754488291e-01 0.000000000000000000e+00 2.217989980702421121e-08 8.627790405585085247e-05 4.684114111467797010e-13 0.000000000000000000e+00
0.000000000000000000e+00 8.310007543837470700e-02 4.386071055609914310e-02 3.180091628689837302e-01 0.000000000000000000e+00 1.198546498460051332e-07 1.199134443376259096e-05 2.667420183196140362e-13 0.000000000000000000e+00
0.000000000000000000e+00 7.938832491901198773e-02 1.367968336372050488e-02 4.719481104710915309e-01 0.000000000000000000e+00 2.581121794470019869e-07 5.404197434443120708e-06 2.745050409363498671e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.690583129137881196e-02 5.506027006458828754e-02 4.714914966052027312e-01 0.000000000000000000e+00 1.092414168938489534e-07 3.400800212415054993e-05 2.544950047062283609e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.846443612807144585e-01 1.941618847994597274e-03 4.108692443131228833e-01 0.000000000000000000e+00 4.140923284901422673e-09 9.274163479544090182e-04 2.401153639354887397e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.104651991325649452e-01 2.574747031265789930e-03 6.798553660591678538e-01 0.000000000000000000e+00 4.520748880841555462e-09 5.722615940711776828e-04 2.331701804398816119e-13 0.000000000000000000e+00
0.000000000000000000e+00 5.230308353894909112e-01 1.767875518499889640e-03 2.637224348540164187e-01 0.000000000000000000e+00 3.543859696472131463e-09 1.453462420721544825e-03 5.169106802179383569e-13 0.000000000000000000e+00
0.000000000000000000e+00 5.489407796224033964e-01 1.043929949959810548e-03 3.872956092051587640e-01 0.000000000000000000e+00 2.935970143288211627e-09 8.036607431153970030e-04 6.771443419688321120e-13 0.000000000000000000e+00
0.000000000000000000e+00 5.254879731068179405e-01 8.141265968434592895e-03 3.226202156295593926e-01 0.000000000000000000e+00 8.740433526204787595e-10 3.347104224937653191e-03 3.792029149797301131e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.772323900870951707e-01 1.178109795841464878e-02 1.047013722170892086e-01 0.000000000000000000e+00 7.504442740009498302e-10 4.968160938938620541e-03 1.310207474751659503e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.085102862139120938e-01 7.214468343894595015e-03 1.320308126991176223e-01 0.000000000000000000e+00 6.561044772137345854e-10 7.404513864270547210e-03 3.160696641859829023e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.032789855361474524e-02 2.780193181784624060e-03 6.423620377873630050e-01 0.000000000000000000e+00 1.513255602375459075e-11 1.135031248853939079e-02 3.025221937839858560e-13 0.000000000000000000e+00
0.000000000000000000e+00 6.344609940794151970e-02 2.386849298313996250e-03 1.389943089936087894e-01 0.000000000000000000e+00 2.472343553314920382e-11 7.469794703413083943e-03 1.621779412083167409e-13 0.000000000000000000e+00
0.000000000000000000e+00 6.948581963361946667e-02 5.852982679811232327e-04 6.625392647877849372e-02 0.000000000000000000e+00 4.205797319714182703e-11 9.140480199668480840e-03 2.512219073553356473e-13 0.000000000000000000e+00
0.000000000000000000e+00 5.720179191281976605e-02 3.991116272159125840e-05 4.255960140203220859e-02 0.000000000000000000e+00 4.492039329771127131e-11 5.021393683049917272e-04 2.065736294252988540e-12 0.000000000000000000e+00
0.000000000000000000e+00 2.726331214861728997e-02 1.597763782676579224e-05 1.019057970102597716e-01 0.000000000000000000e+00 6.307388447692760466e-11 8.939212491508181360e-04 2.401656507307518394e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.653451365524744698e+00 4.480771419736098021e-06 2.824209340319460138e-01 0.000000000000000000e+00 9.519822780632713955e-11 8.604434063335480683e-05 1.795805424792557585e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.415353494469630879e+00 3.633066972687362195e-04 2.080048224388473255e-01 0.000000000000000000e+00 1.173059607216062592e-10 3.647947137829310942e-05 3.024330432112205678e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.301946077307996941e+00 2.401586732929864628e-03 5.018729137712524963e-02 0.000000000000000000e+00 2.758133793571573768e-10 5.496211924283923377e-06 3.217937005571747852e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.148757595394569009e-02 2.463698984530575831e-03 2.146651645472135994e-01 0.000000000000000000e+00 1.999160774892775100e-10 1.386709019628022326e-05 5.840893790393005557e-12 0.000000000000000000e+00
0.000000000000000000e+00 5.308585801077221611e-02 3.181680896442784252e-03 6.792638095364691986e-02 0.000000000000000000e+00 2.997219372162204628e-10 1.096115843862877753e-05 2.652577408104995568e-11 0.000000000000000000e+00
0.000000000000000000e+00 2.504038573463871539e-03 8.638719636161447737e-03 8.044691531885252156e-02 0.000000000000000000e+00 2.458477042068521790e-10 1.480515718584519928e-05 1.147863241011672612e-10 0.000000000000000000e+00
0.000000000000000000e+00 4.928825476406420105e-05 8.083738520899733104e-03 1.130249507237637702e-01 0.000000000000000000e+00 1.540757086101385335e-12 1.159051630298731291e-05 1.309678521020069199e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.403061501849043973e-05 8.912611052350376609e-03 6.602040014931032097e-02 0.000000000000000000e+00 1.477683253937981197e-12 2.413878801130122424e-06 1.343750288255627345e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.946818791300973823e-05 7.594529626251557810e-04 1.951226602044785902e-03 0.000000000000000000e+00 1.065570460858850579e-12 2.503213805898029007e-06 9.890537351402652267e-10 0.000000000000000000e+00
0.000000000000000000e+00 4.919702362483721099e-05 2.852744353309715950e-04 4.489915964733849803e-03 0.000000000000000000e+00 9.958754416413457588e-13 3.698721888499583462e-06 4.987130802248543510e-11 0.000000000000000000e+00
0.000000000000000000e+00 3.362282809738680939e-05 2.875720311043013623e-04 1.458087748093827851e-01 0.000000000000000000e+00 1.144896173993358466e-12 2.909386146059236273e-07 5.320817055600648333e-11 0.000000000000000000e+00
0.000000000000000000e+00 1.309472072926361898e-05 6.582759248943243987e-05 2.045798071333895796e-01 0.000000000000000000e+00 1.086953571145154221e-11 9.588157463705768940e-07 9.877125552143193257e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.627080495428733317e-05 2.314267686021442201e-05 1.851638954217445621e+00 0.000000000000000000e+00 3.703138538496020732e-11 6.134867671881066365e-06 6.563166471356848123e-11 0.000000000000000000e+00
0.000000000000000000e+00 4.855852734086085890e-06 1.247450997857332795e-06 1.213609479736566410e+00 0.000000000000000000e+00 1.369629023714693578e-10 1.193392088352779284e-05 1.282232940739267914e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.204141494210184784e-07 2.619569320193748588e-07 1.289034432140763853e+00 0.000000000000000000e+00 6.855098033904602579e-11 3.815430169660303085e-05 1.073161691909530055e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.209181763243266757e-10 2.155748223368051674e-07 9.723715638219926349e-01 0.000000000000000000e+00 1.216316858313964721e-11 2.106111413751996872e-05 9.705192238791083460e-11 0.000000000000000000e+00
0.000000000000000000e+00 6.778716390731604839e-10 3.745065404045390498e-07 1.088452531384889399e+00 0.000000000000000000e+00 8.289228188329357187e-12 5.252108963758882909e-05 1.251977348770264922e-11 0.000000000000000000e+00
0.000000000000000000e+00 7.090446324475704981e-11 2.496376916368094804e-08 3.897526397765880279e-01 0.000000000000000000e+00 3.542906193107233328e-12 1.229721904844420554e-03 2.597434028797654523e-11 0.000000000000000000e+00
0.000000000000000000e+00 8.219132133734853544e-12 4.260615196065964737e-08 2.478635242678896011e-01 0.000000000000000000e+00 1.119634538794107852e-12 7.754303943431040905e-04 3.399630386666681314e-11 0.000000000000000000e+00
0.000000000000000000e+00 9.417885267532271257e-12 4.110151282329547525e-07 1.168294878753895448e-03 0.000000000000000000e+00 3.716443474887970191e-12 1.113310867236019276e-03 1.262859388298501621e-10 0.000000000000000000e+00
0.000000000000000000e+00 4.978931948118308363e-11 2.611353804343392691e-07 2.569120829072282872e-03 0.000000000000000000e+00 1.390002185721466914e-11 1.900621754800295091e-03 2.735461426034508596e-10 0.000000000000000000e+00
0.000000000000000000e+00 9.475455136013741945e-12 1.558274475707658887e-07 1.826086463852962969e-03 0.000000000000000000e+00 8.939018901510121629e-11 9.264685487896685010e-04 4.347030538581335368e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.201887358103760674e-11 2.260138124231561746e-07 6.984743086537639756e-03 0.000000000000000000e+00 1.253199013373810200e-10 3.294666784718572154e-03 1.165498616016939247e-09 0.000000000000000000e+00
0.000000000000000000e+00 9.092260090291161764e-12 2.642454811477832338e-07 1.210375956672552888e-03 0.000000000000000000e+00 1.171138702627647731e-10 4.619461016188847191e-03 3.412287899937109524e-10 0.000000000000000000e+00
0.000000000000000000e+00 5.110062784764131761e-12 1.134820324349049841e-07 2.000758788497592269e-02 0.000000000000000000e+00 1.022937676350097797e-10 2.051857145972356411e-02 9.983898982399851891e-11 0.000000000000000000e+00
0.000000000000000000e+00 1.151989550234887996e-11 3.387648774572799019e-07 1.793187908035942871e-02 0.000000000000000000e+00 6.127568196355356516e-11 4.056647394829416414e-02 2.684711632317484366e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.636985238342221761e-11 1.070084836788542758e-06 1.839453119239322157e-02 0.000000000000000000e+00 9.677495368121190328e-11 3.802917721978140569e-02 7.058364929161427306e-10 0.000000000000000000e+00
0.000000000000000000e+00 2.046338455699397464e-12 7.458789425557148336e-06 3.634329566037114261e-03 0.000000000000000000e+00 1.139682563482350470e-10 1.157720998641006277e-01 1.015738836181948379e-09 0.000000000000000000e+00
0.000000000000000000e+00 8.470101601106689850e-12 7.201662746576015627e-06 3.468024177829405171e-04 0.000000000000000000e+00 4.378470108462034204e-09 5.387082054627365633e-03 1.071020343723604558e-09 0.000000000000000000e+00
0.000000000000000000e+00 2.684158381513867929e-11 1.967487195251124726e-05 5.851256465908865516e-04 0.000000000000000000e+00 1.036957327363992938e-09 1.155214699865918064e-02 7.300962596251892687e-11 0.000000000000000000e+00
0.000000000000000000e+00 4.497338663746938470e-10 2.909504958509790418e-06 7.526675823921128838e-04 0.000000000000000000e+00 9.523482182010176760e-10 7.313752380202681591e-03 2.601047021891781695e-09 0.000000000000000000e+00
0.000000000000000000e+00 4.971866546168433282e-10 3.737007028345900352e-06 1.301251280043886531e-03 0.000000000000000000e+00 7.123259444057998009e-09 1.988162252280933906e-02 2.858551607222421134e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.121563195338167220e-09 9.961301209203177231e-06 1.558860856983259767e-03 0.000000000000000000e+00 3.328341274437504051e-09 3.865603853932451650e-01 1.737579469609094323e-09 0.000000000000000000e+00
0.000000000000000000e+00 2.513837067927133830e-09 1.276253902751671763e-05 6.065149013861246906e-05 0.000000000000000000e+00 1.937315411782184732e-09 3.648614301315829533e-01 1.104833807395953555e-09 0.000000000000000000e+00
0.000000000000000000e+00 2.172854762989317054e-10 2.239742920935412968e-05 9.684501263832438625e-05 0.000000000000000000e+00 3.666611959804691968e-09 4.253842407859054209e-01 1.768947768242690533e-10 0.000000000000000000e+00
0.000000000000000000e+00 3.697482769737671528e-10 2.673006854446276239e-05 1.208995854042751810e-04 0.000000000000000000e+00 1.199488468391870488e-09 4.295173491786504760e-01 1.121382567553991728e-10 0.000000000000000000e+00
0.000000000000000000e+00 2.234876719650606260e-09 1.862655952918489092e-05 7.008655910973883270e-05 0.000000000000000000e+00 4.191777451707478409e-09 1.079847789283902570e-01 1.419226572074945748e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.664306894082727194e-08 5.345191969576476972e-05 1.711756944438732353e-05 0.000000000000000000e+00 4.228157677008693233e-09 4.847107798251906047e-02 1.974924360530160139e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.589548503284160494e-08 1.015860261724340653e-04 3.881465420680373653e-06 0.000000000000000000e+00 1.345057576042496096e-09 5.298031002438611387e-02 8.047532313892231913e-11 0.000000000000000000e+00
0.000000000000000000e+00 1.398457245292112979e-08 5.632786403830612455e-05 4.368311926379148699e-07 0.000000000000000000e+00 4.355571121908954296e-10 2.963327799718230848e-02 1.074560083529686746e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.447277995784417538e-08 2.760913565349442172e-05 1.098472359559315492e-06 0.000000000000000000e+00 1.010509861579105631e-09 3.322393559782998995e-02 4.691727858485533170e-12 0.000000000000000000e+00
0.000000000000000000e+00 7.516311426004491440e-09 1.006717741707614859e-04 7.206689184524000322e-07 0.000000000000000000e+00 1.121447340281285486e-09 3.059081827768100198e-02 6.297415261708268329e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.396906862216403609e-08 1.034590995539400428e-04 2.639574250724566041e-06 0.000000000000000000e+00 6.519900127362356933e-10 1.930023251146315705e-02 9.073787179649567922e-12 0.000000000000000000e+00
0.000000000000000000e+00 1.351902571139496226e-08 3.149253745156321274e-04 1.408012596694828181e-06 0.000000000000000000e+00 4.650547129176643411e-10 1.831144078713744378e-02 1.789297014827941215e-11 0.000000000000000000e+00
0.000000000000000000e+00 8.621795964450040968e-09 1.961197514397964789e-03 1.657184501555878913e-06 0.000000000000000000e+00 1.376454323986425891e-09 1.171466564120311055e-02 3.808834180796796132e-12 0.000000000000000000e+00
0.000000000000000000e+00 8.837339290499798189e-09 2.228763765262235883e-03 3.025523789408991430e-06 0.000000000000000000e+00 4.264902173599180796e-10 1.686315471971452373e-01 3.421792282654113248e-12 0.000000000000000000e+00
0.000000000000000000e+00 2.905583183655104156e-08 2.544448150604062034e-04 1.429713789735019394e-06 0.000000000000000000e+00 2.184044481340373276e-10 8.260932321450098481e-02 4.935632604210529789e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.090594199372703974e-08 9.036390480422747205e-04 1.113310823679802149e-06 0.000000000000000000e+00 1.828510849191480156e-09 8.440814006598990060e-02 9.074407789436349276e-13 0.000000000000000000e+00
0.000000000000000000e+00 4.604156903431239268e-09 1.694111281259005550e-03 8.694573577548786207e-07 0.000000000000000000e+00 2.995888408502506786e-10 2.492134186548432273e-02 2.843603730550467789e-13 0.000000000000000000e+00
0.000000000000000000e+00 1.846994282965080489e-09 5.589606059966335718e-04 1.481417664491397984e-05 0.000000000000000000e+00 2.776865826004836012e-10 7.977998339393255200e-02 1.050212003004403358e-12 0.000000000000000000e+00
0.000000000000000000e+00 5.467372757132990965e-09 4.562807040803311897e-04 1.003692996681416813e-05 0.000000000000000000e+00 1.563672025854901982e-10 2.471173308920269207e-01 4.840791761109247890e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.842257772001263256e-09 6.229310828357065288e-03 3.475904261444885229e-05 0.000000000000000000e+00 8.941264272144889195e-11 2.582412437819119888e-01 3.220503493589622419e-11 0.000000000000000000e+00
0.000000000000000000e+00 4.303691704300731722e-08 3.479799504649289370e-03 9.592365049827535526e-06 0.000000000000000000e+00 3.576856726311633939e-11 1.681935823504940586e-01 5.901935604430654331e-11 0.000000000000000000e+00
0.000000000000000000e+00 3.657805768550306278e-08 2.274423428307195683e-02 1.204826234740181571e-05 0.000000000000000000e+00 2.703249846475099119e-11 4.055242793029709830e-02 3.778260646848293222e-11 0.000000000000000000e+00
0.000000000000000000e+00 1.471958288219487760e-08 1.682598690316922455e-02 4.185843809443047154e-06 0.000000000000000000e+00 1.418349592663421401e-11 1.254448693452344527e-02 1.064638590130300702e-10 0.000000000000000000e+00
0.000000000000000000e+00 6.039846487152032724e-10 4.793476979751801030e-03 3.834626906525561576e-06 0.000000000000000000e+00 2.251917748376427054e-11 3.414890472474613886e-02 6.754640601678737760e-10 0.000000000000000000e+00
0.000000000000000000e+00 4.805665077328320374e-10 1.237554857983090258e-03 1.056912170058986919e-05 0.000000000000000000e+00 9.893715341856865489e-11 4.309914712073171887e-03 2.280959188881927119e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.722520639550290290e-07 5.282456062173609187e-04 5.131928393860546428e-06 0.000000000000000000e+00 1.623471117608843546e-11 1.196338742450877950e-02 1.195185586569297243e-09 0.000000000000000000e+00
0.000000000000000000e+00 3.657981841132731354e-09 4.901398513573177644e-04 6.093374447080309359e-05 0.000000000000000000e+00 9.487272831476959339e-12 4.425332580263064558e-02 2.009966861626758529e-09 0.000000000000000000e+00
0.000000000000000000e+00 2.174053280258688417e-09 3.464012683795738060e-05 7.272273788389608748e-05 0.000000000000000000e+00 8.380380078699878637e-12 8.409462027641793902e-02 1.302532120936750593e-09 0.000000000000000000e+00
0.000000000000000000e+00 1.612152013600926401e-09 9.786104220898822080e-06 1.365439783616745090e-04 0.000000000000000000e+00 2.299760411148821192e-11 3.578281384184076735e-02 7.213013549089627959e-10 0.000000000000000000e+00
0.000000000000000000e+00 3.873367798872479988e-09 3.963285515471330698e-05 1.266412051691461404e-04 0.000000000000000000e+00 2.059987464911667350e-11 1.827781978926687001e-03 3.449874500400927501e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.139534676327056542e-08 3.757114621990239353e-04 4.984881975489384318e-05 0.000000000000000000e+00 6.270529135940691124e-11 4.572644153032373940e-03 5.934812388195088025e-11 0.000000000000000000e+00
0.000000000000000000e+00 1.301863084870069242e-08 1.230006503649677804e-04 2.643675930430613937e-05 0.000000000000000000e+00 7.151713349054202195e-11 1.164307559962745320e-01 1.000279545045932639e-10 0.000000000000000000e+00
0.000000000000000000e+00 7.738171553683314960e-10 2.128252076522677591e-04 1.601334529438760973e-06 0.000000000000000000e+00 1.039038739791248160e-10 1.092423510614365156e+00 5.400879864527622779e-10 0.000000000000000000e+00
