word.concentration.1	word.concentration.2	word.concentration.3	
9.979273493910284287e+00 8.342372735774729264e+00 8.792676058303495523e+00
9.334635717278070288e+00 8.150587301662673312e+00 8.891998564491007784e+00
9.839751657603727608e+00 9.420781798915628613e+00 9.467576138821147680e+00
9.643892486184510560e+00 9.369790934515831893e+00 9.749032976012363960e+00
9.358918066611501274e+00 8.215371798981397689e+00 8.915252198881988832e+00
9.681465134312913889e+00 9.234514933984437235e+00 9.171038478248140891e+00
9.750095749897216280e+00 9.904785387608880498e+00 9.599725484356087080e+00
9.482617866572219611e+00 9.601137350004423254e+00 9.426457939201563718e+00
9.566420001151126229e+00 9.865583117300438687e+00 8.996859915668114382e+00
9.224671129475320086e+00 9.828738508461652756e+00 8.768316451313790338e+00
8.876386596215455782e+00 9.736369281934006636e+00 8.012402117955986114e+00
9.875060454449810621e+00 9.960417954950200325e+00 8.798976597683411782e+00
9.668831519467110169e+00 9.987035726777893530e+00 9.880293973220682702e+00
9.618049183713727857e+00 8.225810096522433668e+00 9.666843381655894518e+00
9.843665119869745794e+00 7.750985558494942751e+00 9.391379980677889705e+00
8.511626472313619018e+00 8.862830388755291722e+00 8.515439075566590077e+00
7.705022709983859741e+00 9.949497891842721486e+00 8.586074749975118436e+00
8.263762889938950806e+00 9.524670291672006073e+00 8.683061168912384886e+00
9.216840983469243298e+00 7.576248660876274243e+00 9.649725643694845090e+00
8.619483937656731598e+00 8.770908343906299365e+00 8.936858127400558516e+00
9.304129610634625180e+00 8.256456161704825547e+00 8.936334861205926572e+00
8.691676957896472544e+00 8.642953882470370885e+00 9.848808051079959824e+00
9.068422447875068571e+00 9.025394056521186315e+00 9.993866355355574882e+00
8.874198729806391128e+00 9.926699431857464617e+00 9.869625123879869122e+00
9.614538862172807399e+00 9.011009907697882682e+00 9.147947166686241971e+00
9.516359285968178483e+00 9.340126017643161305e+00 9.273297529779572557e+00
9.656847596935257627e+00 9.385674278612551547e+00 9.240601079147497288e+00
8.135707241739964957e+00 9.912664762115561246e+00 9.245883704590106333e+00
9.967765249868939748e+00 9.820836953222334742e+00 9.285170133775217494e+00
9.910319987344674786e+00 9.930082336876429494e+00 9.318330434186579581e+00
9.057974999706894792e+00 8.539538870994363151e+00 9.367765286382269352e+00
9.174625844424392440e+00 9.591229981434207019e+00 8.645097728498051026e+00
9.902957866801521902e+00 9.053258283356932168e+00 9.215617061887694916e+00
9.600695725943134917e+00 9.325858825284354836e+00 9.837429529541065421e+00
8.254520888960621861e+00 9.370782474166839293e+00 9.978754304192726465e+00
9.293304804433510924e+00 9.260451225079364690e+00 8.483496401044369861e+00
9.770258732681604386e+00 9.463700076602737710e+00 7.542960029799082200e+00
9.778445283161600443e+00 7.918112988397711938e+00 8.499542054427976723e+00
8.333216060939482972e+00 8.261921330301516875e+00 9.291581897067979767e+00
8.584507744565787135e+00 8.127902385284308195e+00 8.230758135684279608e+00
9.290367003198468865e+00 8.168223800944574009e+00 7.869707272386629704e+00
9.643113720146519796e+00 9.370938434590151189e+00 8.629383131945306928e+00
9.586812668752276778e+00 9.888104058561271614e+00 9.384443923390115572e+00
9.306956628531519726e+00 9.776786759138015981e+00 9.784518449659143968e+00
9.326452123046962583e+00 9.694889097385523513e+00 9.721578191152520532e+00
8.413707786875862737e+00 8.823575714607912346e+00 9.191492083467732499e+00
9.781534380291553532e+00 9.569462516027487098e+00 9.075764764123075423e+00
9.866646822944714401e+00 8.947747291030607286e+00 8.616562944247032618e+00
9.893052958380465611e+00 9.070484001174879296e+00 8.609108101056929030e+00
9.490585140518643215e+00 9.989794616160908802e+00 9.775939272942400393e+00
8.654061772037815459e+00 9.837027795023383092e+00 8.815833385271526268e+00
9.044954912057958651e+00 9.883614754335013686e+00 9.652007066006760283e+00
9.719321341835728489e+00 9.658353699661589076e+00 8.494428083161318810e+00
9.303821821124772740e+00 9.983775630261686018e+00 8.590677760043574196e+00
8.628327813288644066e+00 8.744955914219756821e+00 9.668180628638216589e+00
9.470581937850564458e+00 9.895605868558023488e+00 9.393128656731361659e+00
8.756475785337785922e+00 8.116115596762639939e+00 8.357932970581197551e+00
9.541620489813119832e+00 9.843412608051435697e+00 9.077831746422683423e+00
9.469137008222876517e+00 9.485988488279298636e+00 8.995573518613637631e+00
6.309536646730872889e+00 9.358419063928595349e+00 8.813102411709897055e+00
6.602814086049060727e+00 9.661817156872491097e+00 8.954005765499807978e+00
7.330516159635703133e+00 9.855735696433903570e+00 8.384269358349850876e+00
7.760702103257644424e+00 9.571293785312235514e+00 8.837232407035386927e+00
8.453089799809585969e+00 9.734893568863043356e+00 8.844265998839603071e+00
9.644426943171108491e+00 8.347874335900208109e+00 8.613935582105307631e+00
8.963018293842607065e+00 9.715191445973294648e+00 8.735837764543916251e+00
9.090534007423915597e+00 8.524949126756391493e+00 9.860174751647832636e+00
8.391156103107407560e+00 9.150783305184166494e+00 9.882881630625618641e+00
9.290156123771129870e+00 9.436114375958258194e+00 9.713027258338442493e+00
8.794450929391469884e+00 9.868410322930801115e+00 9.822248180049946598e+00
9.862506902440522083e+00 9.525610101986858425e+00 9.807447327649821744e+00
9.104740362826722944e+00 9.490026324799980983e+00 9.989471710569459262e+00
8.914958624289196720e+00 9.291208078954118932e+00 9.970931868862406233e+00
9.855273449350196557e+00 9.648291438220228500e+00 9.965746294022290286e+00
9.149942122703333069e+00 9.672526729954235236e+00 9.822720392441453896e+00
9.306619871506065067e+00 9.314219296365028100e+00 9.935480015830201239e+00
7.989949537610185004e+00 9.501828478334324757e+00 9.957623499970717162e+00
8.826129567758158601e+00 9.699056709642286833e+00 9.799309904243926894e+00
8.604061214398525337e+00 9.932003965225957742e+00 9.922320092770354094e+00
8.632379094357961691e+00 8.830676187720946757e+00 9.553166851806173199e+00
7.840718290909443944e+00 9.578989782077803383e+00 9.687119804403716117e+00
7.507382754033192995e+00 9.784158818706472971e+00 9.251991003606034880e+00
8.588381276974137890e+00 9.505039871911105109e+00 8.459901621277547079e+00
9.485746126427336833e+00 5.518385533767219187e+00 9.429484143524224038e+00
9.018985898909765098e+00 8.654093622435389932e+00 9.004652501338597403e+00
8.517049783263567875e+00 9.426354405038537720e+00 9.973423616091890764e+00
9.158256099137103590e+00 9.448912763629799372e+00 9.798458079890957961e+00
8.838533621378982019e+00 9.095313426321776973e+00 9.497431419325454982e+00
9.102297210064385524e+00 8.916696010432740849e+00 8.484389567203701077e+00
9.920730240226687258e+00 9.343223612020807423e+00 9.674121950213272925e+00
9.429993459628887464e+00 9.271950280555603996e+00 9.855063223631020719e+00
9.262348576076652407e+00 9.311927569948476702e+00 9.833312347846071333e+00
8.254067845755027832e+00 9.721625972567474960e+00 9.372629849559775295e+00
9.152045186917995068e+00 9.726420041057869170e+00 9.668376928647804291e+00
9.654501142692023308e+00 9.868577750221525946e+00 9.996543186051882302e+00
9.570258505739545285e+00 9.522578475256510799e+00 9.209528740047089101e+00
9.130884593403408189e+00 8.957314676139342069e+00 9.488441960624244942e+00
9.735913661662248586e+00 9.959269942874254156e+00 9.949777300635950894e+00
9.913202911128152550e+00 9.014598693029657994e+00 9.825171283684925427e+00
9.862235308618343410e+00 9.743558923131342198e+00 9.803368241247468973e+00
9.693928819621877579e+00 7.761673802628136443e+00 9.882945252753035703e+00
8.920814002061494108e+00 9.826677572223644574e+00 9.682032911558732025e+00
8.221821805371039460e+00 9.821179550188674057e+00 9.249860452052651283e+00
8.956399404343823534e+00 9.762669098299463499e+00 9.819578698930772731e+00
8.756448125928526949e+00 8.124074589840475369e+00 9.660762048071449115e+00
8.761588033897103500e+00 9.567431171024711745e+00 9.771838224807542161e+00
8.823443067653668592e+00 9.666831325664237085e+00 9.267782236039522559e+00
8.059117187419635897e+00 7.567575400391429064e+00 8.914816976230982348e+00
8.773328193394448249e+00 9.011431535252524938e+00 7.590391610326990168e+00
8.255255814474693921e+00 9.577273714242043212e+00 8.635740683294306663e+00
9.210697703510572154e+00 9.967086580020543707e+00 9.754359343230250445e+00
8.730485028297366057e+00 7.507802087061774543e+00 8.206000996890100652e+00
9.287789630364208904e+00 9.174272220015593504e+00 8.425119528041690842e+00
8.847991818773051520e+00 9.369500112721267371e+00 8.778310184837742725e+00
9.235387121549534228e+00 8.633946399202578448e+00 7.783172512275633004e+00
9.638833439259055780e+00 8.659946306813482764e+00 7.608855888590880134e+00
9.009604613461693390e+00 9.648889503411801627e+00 9.823614328460932299e+00
9.906825376545667083e+00 9.360985309082042960e+00 9.644900157899986226e+00
9.947684738242383418e+00 8.575608943335288004e+00 9.460975203105077114e+00
9.985184189733315563e+00 8.120771331184780450e+00 9.286219414847755260e+00
9.615466063999260626e+00 9.772260463467802083e+00 7.820728912942643163e+00
9.541255864160055111e+00 9.745737024312870034e+00 8.232396459285793000e+00
9.935844162100423205e+00 9.795870868551910249e+00 9.778665741950973711e+00
9.931870917510661201e+00 9.628409206499634720e+00 9.033640850866063943e+00
9.153440454821991423e+00 9.285002719274700667e+00 9.166089188151756773e+00
8.939754438426611216e+00 9.900863478301388909e+00 9.927060941316128151e+00
6.839450728515414468e+00 9.506242156749451055e+00 8.163136111361337655e+00
6.716563805093496597e+00 9.599832727115359177e+00 8.613780787284873952e+00
9.785083696312286250e+00 9.383912643968081113e+00 7.949098207207812905e+00
9.713752880769781939e+00 9.808175629018181851e+00 9.065587668150797640e+00
9.522662448381954192e+00 9.711338807733991274e+00 9.922208473838420417e+00
9.462440721008189115e+00 9.684785367306682602e+00 9.376402179355944000e+00
8.703246938334329386e+00 8.419212040048718038e+00 9.929189267866739499e+00
8.236195351003210874e+00 8.991315928372721089e+00 9.990155984144116985e+00
9.525873963409022593e+00 8.199576112420093210e+00 9.967356557137868833e+00
9.961961631269508288e+00 8.109826105263373108e+00 9.390311372757876640e+00
9.620024115893055949e+00 7.969521406964014787e+00 9.536965718058022290e+00
9.469457987975648194e+00 9.875140067457774506e+00 8.959971772035112636e+00
9.908869168529443883e+00 9.965586653643267567e+00 9.964553143389776935e+00
9.984140038133437756e+00 9.711794663391998483e+00 9.960164934720427965e+00
9.457730161251269863e+00 9.012816163858746066e+00 9.731479429794539726e+00
9.509003254822031792e+00 8.244926750359333312e+00 9.590491480111364098e+00
8.499825749964632138e+00 8.279419155620180604e+00 9.590419328556274436e+00
7.470970265287405709e+00 8.624542807093019903e+00 9.853071557566138949e+00
9.046101168981206087e+00 8.888769762131486729e+00 9.879895182897158179e+00
8.787658897775237676e+00 8.565971616941808975e+00 9.449603954896454994e+00
9.126578152760400187e+00 8.374044436196362184e+00 9.611986327643695205e+00
9.105751922249703867e+00 8.577688466422589642e+00 8.696133216428982848e+00
9.808940076681750497e+00 8.040059559410543955e+00 9.665847212922827225e+00
9.680476771526109303e+00 7.757374791565250227e+00 9.654341336828288433e+00
9.114539408755844008e+00 9.705970373903946680e+00 9.694836287261693997e+00
8.898956696382320786e+00 9.670019036127277090e+00 9.349320287600940915e+00
8.632738540207249400e+00 9.607727224273236999e+00 9.435446291412137754e+00
7.624703583215782565e+00 9.773465331064073780e+00 9.873325576384003099e+00
9.795590534851356779e+00 9.571197785677716396e+00 9.629062488455266688e+00
9.300013055698364894e+00 8.641716470023906638e+00 9.735846939376818554e+00
9.357498804206407783e+00 9.245578800307724165e+00 9.003283301299459751e+00
9.559938267255551736e+00 9.073078586147961033e+00 9.202094644665425704e+00
9.849310120673306912e+00 8.854831738016212483e+00 9.359189757494828399e+00
9.998034410750394230e+00 9.090686186310383832e+00 9.161014800407384584e+00
9.827512438186623456e+00 9.228401124050453319e+00 9.246653703437910821e+00
9.417273889397511866e+00 9.481482812445236164e+00 9.239817162659822003e+00
9.493653670517280929e+00 9.827516811266981733e+00 9.247931723926779313e+00
9.808031201063656113e+00 9.679667277561181393e+00 9.109141528749733041e+00
9.890820020897001186e+00 9.193415181077151388e+00 9.343649795959741766e+00
8.636979798267729436e+00 9.508075731958653520e+00 9.986021764592285521e+00
9.736075938834304111e+00 8.852860118378305998e+00 8.056815548508096114e+00
9.545559942130742215e+00 8.938464965351785807e+00 9.031757792068212609e+00
9.560931895924447588e+00 8.998683384442259126e+00 9.524371363085592179e+00
8.707375690504616017e+00 9.158739659135036959e+00 9.547021157510107159e+00
9.307790765342549122e+00 9.775546951367578785e+00 9.454112956634531884e+00
8.968918848184216586e+00 9.925729536598417724e+00 9.824774411003048158e+00
8.842968905946245073e+00 9.252944726748413729e+00 9.847221590806043423e+00
9.477096124175821146e+00 8.887782524840133647e+00 9.507909608689214309e+00
9.030575717393972468e+00 9.749696913586724634e+00 9.838045017069852349e+00
9.077226353449265872e+00 9.924492345840453922e+00 7.893936242854058705e+00
9.170088137536787087e+00 9.378324393277457816e+00 9.185229592630676621e+00
8.739577828206055443e+00 8.493336168521883778e+00 9.313128808148599447e+00
9.937340806310732688e+00 8.922720330558441049e+00 9.587200522846215378e+00
9.957823206469690547e+00 8.871413333648646926e+00 9.366418316182935300e+00
8.872689703802166150e+00 8.955483202687732458e+00 9.721014586280926295e+00
8.732047535250149650e+00 8.534759947697132532e+00 9.289978687772411092e+00
9.305454098774937677e+00 9.410944134056665078e+00 8.551687606571647393e+00
9.660909993436051835e+00 9.682363309192174583e+00 9.318166689293324367e+00
9.332574040456155018e+00 8.995191795834877269e+00 9.150673610076170306e+00
9.510333825896115201e+00 8.878951244245893548e+00 9.674360220163560342e+00
9.498157375324078444e+00 9.939461094577286104e+00 9.380877893104923260e+00
9.181054686798169939e+00 9.327318626478938057e+00 9.273901801803841494e+00
8.896547808197924567e+00 9.253165789247390194e+00 8.884808162929759945e+00
9.323818364457752139e+00 9.406626462088517826e+00 9.233575795224346905e+00
8.669779879748919171e+00 9.924911082168129894e+00 9.814784736824478273e+00
9.741950325847485104e+00 9.967015595138702722e+00 9.300650529856614668e+00
9.922760803231279070e+00 9.780804186182521676e+00 9.297338482138751914e+00
9.951272139217229196e+00 9.881164540386784267e+00 9.396156603331801804e+00
9.658340896502433992e+00 9.876014603156420435e+00 8.716400637421390485e+00
9.989006044673880425e+00 9.356392554124708383e+00 9.116537136340920000e+00
9.861193032446493589e+00 9.584160800849263140e+00 9.346939804411601216e+00
9.981765535274927714e+00 9.098788543626913139e+00 9.660197721652139080e+00
9.198790906944379842e+00 8.104352771776270004e+00 9.947292494323868084e+00
7.917374937485037734e+00 8.643319209090325472e+00 7.624845989014561454e+00
7.742210699354684422e+00 8.887174561873203871e+00 9.210619657662951099e+00
9.691431037041743579e+00 9.967474677433528996e+00 7.753813872634022886e+00
9.566128548187641911e+00 8.264470717225064433e+00 8.785486920706048863e+00
9.052291750040678764e+00 8.055025017592733150e+00 8.783257465815337284e+00
9.804236110976695784e+00 7.557923068710234560e+00 9.554167204130639135e+00
9.603433053001140252e+00 9.850814409630332946e+00 8.155263605713633623e+00
8.643315124612801270e+00 8.964684378968041045e+00 9.929487930401716511e+00
9.055491747110631096e+00 9.862790151299233088e+00 9.868186593736487211e+00
9.360235480539097708e+00 9.421499998167112366e+00 8.201972782358730285e+00
9.673693631980786023e+00 9.314641047720169098e+00 8.813202057497322883e+00
9.066523818896230935e+00 9.940690726249810538e+00 8.386226503640346053e+00
9.731478886605341216e+00 9.744317455153508334e+00 9.028141297204845372e+00
9.481670944094704012e+00 9.295027209268221569e+00 9.004369466967224511e+00
9.758231477866448955e+00 7.962870189285373712e+00 9.389810507322382094e+00
9.908823422174425133e+00 9.754887307506493244e+00 9.756189364097457073e+00
9.917200507229898321e+00 9.505106969335235689e+00 9.878775190238416215e+00
8.795840631838013124e+00 8.433368155997541749e+00 9.398849897156996036e+00
8.626284935963324685e+00 8.573826755671491995e+00 9.214300044823049873e+00
8.355261470052703032e+00 8.807898799852880600e+00 9.779622131063366197e+00
8.395400976332034304e+00 9.370530501643946408e+00 8.787982639866720902e+00
8.759559832728740503e+00 9.725157749708499111e+00 9.582417769706943034e+00
8.722925742325079668e+00 7.957830084838855456e+00 9.836732190046559410e+00
7.064366764346409866e+00 7.608152081043764170e+00 9.977180464660831305e+00
7.566260599642506968e+00 6.860260459111276354e+00 9.518248771886433701e+00
8.572680228648273726e+00 8.847505849148257440e+00 9.746095357072803722e+00
9.085954730910920318e+00 9.187891633769828204e+00 9.726384530108871829e+00
8.852500712095210389e+00 9.196893187366061539e+00 9.811109604956000041e+00
9.809169765735141766e+00 9.852774750208585175e+00 9.910537761515783473e+00
9.883011749004920077e+00 8.859604470656137210e+00 9.928241853065193467e+00
9.905154726538913934e+00 9.762328938488666452e+00 9.233173154575533559e+00
9.003765594378981163e+00 9.384101059268765255e+00 9.861486550881794599e+00
9.274921255183558699e+00 9.683497894994685495e+00 9.841455588270434873e+00
9.892874434919287197e+00 9.728995164754399738e+00 9.985869274129090201e+00
9.319239629945904824e+00 9.762330600072138154e+00 9.620802173418816494e+00
9.033886335277948376e+00 9.582643696655193111e+00 9.303549552839099235e+00
8.063772233043412285e+00 9.604336360839070608e+00 9.159907431001077072e+00
7.816300995487519110e+00 9.643583577216448433e+00 9.835649933570691061e+00
8.325852225340614865e+00 9.547154616126118043e+00 9.915200383430390119e+00
9.762204082988834131e+00 9.367846435451138376e+00 9.779025396924257763e+00
9.874248201437435313e+00 7.939747982209913957e+00 9.993451423278965962e+00
9.776089781301017467e+00 9.564662197337860050e+00 9.893024869144014133e+00
9.085429926703689318e+00 8.450985644115368345e+00 9.739319359140333532e+00
9.487803025795530587e+00 9.559872140724031908e+00 9.313526872158302439e+00
8.072582969488479421e+00 9.802883683989000119e+00 9.366905123626752427e+00
7.687156464546552215e+00 9.627241197433896502e+00 9.905690677579418235e+00
9.409277570763823206e+00 9.790764704825082987e+00 9.814678298091907394e+00
8.942293959271236048e+00 8.636819584432563701e+00 9.875719737823146716e+00
7.709205206987236991e+00 9.532918898475475800e+00 9.827231364644891443e+00
9.685279738080872391e+00 9.738685895972643891e+00 9.762738661115292871e+00
9.967560780212249227e+00 9.969732559743091471e+00 9.640576014349559131e+00
9.988000656089161211e+00 9.654925946711406581e+00 9.152099232385793925e+00
9.755052726372174021e+00 8.776421023877439609e+00 9.022225319454864945e+00
9.467484391783795417e+00 9.210088158026335847e+00 9.130076610668824699e+00
9.428272561112287065e+00 9.404405365148024387e+00 7.795673285509975514e+00
9.795720728683026124e+00 8.774481974323077083e+00 9.003838424096457516e+00
9.650410799859923117e+00 9.727617440048401676e+00 8.956494252072335627e+00
9.809113261363879843e+00 9.328823274001418753e+00 9.139620104254966293e+00
9.367207364843700645e+00 9.033304805110613955e+00 8.006172690912286782e+00
9.181854000296874929e+00 9.761134445212103827e+00 8.121662948526983783e+00
8.304450494507818803e+00 9.144668037022455565e+00 9.158874170997718167e+00
9.855321481135259631e+00 7.806194976340394831e+00 9.775659702214490210e+00
9.750120855210937520e+00 8.157669844406637338e+00 9.604365505160060934e+00
9.340495760422440341e+00 8.517362313654643913e+00 9.697680676063896499e+00
9.211922238579067113e+00 9.329393136543455256e+00 9.462364055690754228e+00
9.872945431355770296e+00 9.965872983725741818e+00 9.631888977581205324e+00
8.582431960130360693e+00 9.981260214461327607e+00 9.223957772235394259e+00
8.394105241328901457e+00 9.443734250272877162e+00 9.963253368196385296e+00
9.823059205970958274e+00 8.354013874778090099e+00 9.622096948353551227e+00
9.343127260542496870e+00 9.072229253787817527e+00 9.594130130390851718e+00
9.764958402899512890e+00 9.165466176569685430e+00 9.667620610060154718e+00
9.120308683847387243e+00 9.427539119962041525e+00 9.957799453303676884e+00
9.255097785521977372e+00 9.687433596026155058e+00 9.942648941883645008e+00
9.911156628144203395e+00 9.124960069499424620e+00 9.871191900273581510e+00
9.945128680147284683e+00 9.788207517277482950e+00 9.682463077060965873e+00
9.973885878447651621e+00 9.193505661152521213e+00 9.167013024137350641e+00
9.927503400526470401e+00 8.127482882685955090e+00 7.621046038175587789e+00
9.209983468530072770e+00 8.567793875183861374e+00 9.733457257482166725e+00
9.016460602749377884e+00 7.342426321307501169e+00 9.150545517372005833e+00
9.422362137154431494e+00 7.805534537076459500e+00 8.653418831929856836e+00
9.412673491375086243e+00 9.871710162320155746e+00 8.968837411952474525e+00
9.650144854095811908e+00 9.848249094883678723e+00 9.398003400342165747e+00
8.422196100791015994e+00 8.955201161917607067e+00 9.306119898436060467e+00
8.614037963803355069e+00 8.730300401599766502e+00 9.641847814780202697e+00
9.465768517653401659e+00 9.600259824919197271e+00 9.572298650502302664e+00
9.203622865343918491e+00 8.934915398761344107e+00 9.103131242896871811e+00
9.455194133408253876e+00 9.312181823141518322e+00 9.926848205119670254e+00
9.590065361557414292e+00 9.766316770374148248e+00 8.621602688296190919e+00
9.831817470653753332e+00 9.657300674802916873e+00 8.449601211942193046e+00
8.809061416040114167e+00 9.857324055259239159e+00 9.900517845447943444e+00
9.497554584502061914e+00 9.724038465669384124e+00 9.896172802422649184e+00
9.385293368710868833e+00 9.747351916024483032e+00 9.688301723859289893e+00
9.677765844034810883e+00 9.681384463158066112e+00 8.127236049728480793e+00
9.025401864701763088e+00 9.528860192389156936e+00 7.791225547130224527e+00
9.560421905843011103e+00 9.279683179587742359e+00 9.989782150129016713e+00
9.095408746587169802e+00 8.690523387560386226e+00 9.062950865654066490e+00
7.910624224942627514e+00 9.405703399799586251e+00 8.963283851164320026e+00
9.447592020186588613e+00 9.952518398799828248e+00 9.466689805178463146e+00
9.918142240837163115e+00 9.945586085561446410e+00 9.428493999310127549e+00
9.796129609775187319e+00 8.293822764713365103e+00 9.670185847152207970e+00
9.328556888948954295e+00 8.395077093441839722e+00 9.700673442668534818e+00
9.876417314391071400e+00 7.706418740323375260e+00 8.902199744703604978e+00
9.815964379746484170e+00 9.206218696349885988e+00 8.660331504618444143e+00
9.345691918651210628e+00 9.480914223514222527e+00 8.702552153113487066e+00
8.780997308567856763e+00 9.433467409322254582e+00 8.995204121867898195e+00
8.485770539816433811e+00 9.843578158097962216e+00 9.610225144329394453e+00
9.100401126039280086e+00 9.742332901061367068e+00 9.742745007721934414e+00
9.584930349646247905e+00 9.985306739758941674e+00 9.066829018055926781e+00
8.905883778565168996e+00 8.931195426348178756e+00 8.977713546415118984e+00
9.221880646659203151e+00 8.558937783374270580e+00 9.307521197628231491e+00
9.073379640926386713e+00 9.663302879895756092e+00 9.637235652421216159e+00
9.082424380979276179e+00 9.771617063554817406e+00 9.952797629949918345e+00
9.549837717730948583e+00 9.714071817611719339e+00 9.976683874184621104e+00
9.033068070861045129e+00 9.928959338322380646e+00 9.944041448247348924e+00
9.002202766703476300e+00 9.200141190675386937e+00 8.922857779672431988e+00
9.384992198823240983e+00 9.967387982452496686e+00 9.711696317047632476e+00
9.381434034580614423e+00 9.821986666213510020e+00 9.805838017284553843e+00
9.976941246735828273e+00 9.833863363011474235e+00 9.832978411107470507e+00
9.850710850957540288e+00 9.391154807949584793e+00 9.762755135471216761e+00
9.843434946069804070e+00 9.944516158524375982e+00 9.804627640022825830e+00
9.890431968115041883e+00 9.859660451825298821e+00 9.312194748777415043e+00
9.901592879422006277e+00 8.238448656777197954e+00 9.721807788594235333e+00
9.302426992521342086e+00 8.084102512930417817e+00 9.905372781375135105e+00
9.906481085007701637e+00 8.502401618042766174e+00 8.706823335603194991e+00
8.885357789254928917e+00 8.625797445613667236e+00 9.850841256759128584e+00
9.369351069753049543e+00 9.785924724396640073e+00 9.880585525736291785e+00
9.554908415203197336e+00 9.537160070834961090e+00 9.849608675375254307e+00
9.995692190805186783e+00 9.697513730380313390e+00 9.433817068113492965e+00
9.701886881521799566e+00 9.635645408352658592e+00 9.002566588260229707e+00
9.984904695289452903e+00 9.656734079143149074e+00 9.353795557208021805e+00
9.515082152523060444e+00 9.230633882847765648e+00 9.622780800416625979e+00
8.927107001518105989e+00 9.626243057526824742e+00 9.998219498540539263e+00
8.609272109999702494e+00 9.628973280023581438e+00 9.221656667928327167e+00
8.191254708297744713e+00 9.105262201691378010e+00 8.809532869793908816e+00
8.276965870484101373e+00 9.697029864071915028e+00 9.613042417377270610e+00
9.174375286151787989e+00 9.584269310521113638e+00 9.728176318183281879e+00
8.968941124142512322e+00 9.879166017717642134e+00 9.788192479380777300e+00
8.841017214639004251e+00 9.669767197774836731e+00 9.166913955276397630e+00
9.536682502890705848e+00 9.234388110109453152e+00 9.310080429925115197e+00
