time.decay.1	time.decay.2	time.decay.3	
9.382760417184549340e+01 9.256287874697515861e+01 1.126442738087654192e+02
9.392736381018134750e+01 9.768879802514631194e+01 8.982589559823881586e+01
1.042566722866300921e+02 8.904863056012918321e+01 8.943361032917687226e+01
9.454850124907186171e+01 9.729796994189729276e+01 9.613000890356218520e+01
1.046438866167934947e+02 1.058329757985078601e+02 9.273913263165731280e+01
1.002419540075034377e+02 1.134407858817316139e+02 1.063986612194315455e+02
1.021541180983795982e+02 1.015585641873244498e+02 9.976490270202992861e+01
9.497594257787051220e+01 1.072566631730077091e+02 9.902474323425883540e+01
1.037792701633982659e+02 1.140037154385278910e+02 9.537580728401439956e+01
1.121078738919631803e+02 9.873059313372394286e+01 1.030540523281964909e+02
1.099320405910313525e+02 9.820872847788513127e+01 1.081873715599394643e+02
8.867000782640415935e+01 9.971128246140888507e+01 1.061645532083977912e+02
1.056904403905451204e+02 9.665536782891828693e+01 1.072593640545876070e+02
1.021620988731924768e+02 1.022026352760156271e+02 1.125237045690403761e+02
1.021763586513281155e+02 1.034382347087805272e+02 9.229304234137100593e+01
9.762102795470374872e+01 1.087500774958048453e+02 9.787293736671082911e+01
9.393728687218816731e+01 1.140127346360651615e+02 1.025971210493509602e+02
1.002090775734776003e+02 9.102974905038072961e+01 1.057618315226142158e+02
9.377048202087213724e+01 1.093800504989669093e+02 1.049509861937988262e+02
9.986085602449034582e+01 9.702417259883296197e+01 1.128088495013534356e+02
9.871027482759650695e+01 9.701166525615090563e+01 1.131693157197006485e+02
9.465455762014488528e+01 1.116229763153120871e+02 1.245380829645399956e+02
1.143677681619891189e+02 9.621738717898506366e+01 1.035585737192431139e+02
1.020853931447840637e+02 9.741366035795525136e+01 9.834692581809969170e+01
9.995228005576495889e+01 9.474474204390186571e+01 9.957030733641155962e+01
1.092490590343313244e+02 9.499893571189198838e+01 9.074580294573438266e+01
9.419112193523596943e+01 9.147461648260788536e+01 1.126971978176258915e+02
8.967905415144574022e+01 1.035382616740070176e+02 1.091431855293957085e+02
8.231081596824819258e+01 1.157019065839784133e+02 1.064401240769469581e+02
1.002567070836575454e+02 9.046685247835503674e+01 1.044977884036130718e+02
9.912606685777031146e+01 9.206698262020114498e+01 8.610289580534684717e+01
1.074321183538765183e+02 7.645053661184320504e+01 8.913242640613484014e+01
1.078884460046711666e+02 8.440882086963408426e+01 8.708515974615139044e+01
8.775046489530494398e+01 1.134965178985257523e+02 1.048602507961406474e+02
1.095889911156756824e+02 9.635176612644636407e+01 1.054886940509132671e+02
1.088140057053841190e+02 9.458031763598307862e+01 1.034747192528495248e+02
8.173257029109308291e+01 1.018592311352837783e+02 8.614938604313702797e+01
1.095758998230534758e+02 1.020026063613095744e+02 1.027687230264674838e+02
1.099828694295306661e+02 1.176747654344601699e+02 7.764008231240973146e+01
9.420141199891531869e+01 1.027527762759688699e+02 7.743143933517923472e+01
9.889677344321759733e+01 1.062035860761966006e+02 1.296651870422478794e+02
8.781037978728684834e+01 1.076807833864820765e+02 1.082756055866412623e+02
1.037524385246494916e+02 8.844574385066984235e+01 9.963383363162726880e+01
9.277096043865728348e+01 9.150956401846499944e+01 1.036116682353229237e+02
1.046890181387715160e+02 9.732224178759631172e+01 1.065994822000777731e+02
9.778942905647778616e+01 1.062461385775882690e+02 1.051417122390696051e+02
1.058386221339926010e+02 9.371282578590019341e+01 1.081993853316348719e+02
1.058682173991635835e+02 9.367139476402633136e+01 8.841370121577051577e+01
1.002649586717004269e+02 1.065819643037828399e+02 1.075339982868261473e+02
9.371019723964064951e+01 1.041682886601484199e+02 9.368101141697167122e+01
8.704028407867257044e+01 1.029529390359836185e+02 9.517714556034984241e+01
9.301548144819729202e+01 1.088092878863623696e+02 1.003072548618741990e+02
1.006049256980287367e+02 1.010725475558027426e+02 1.090567689946956023e+02
9.907836709508779904e+01 9.462764682127691174e+01 1.024662312874310288e+02
8.983980826722611823e+01 1.083348512017258258e+02 9.808816346849908996e+01
1.069035609902515773e+02 1.008267414607377077e+02 9.667048227496103152e+01
1.035815037981371205e+02 9.879212151772068751e+01 9.593486779543314924e+01
9.297920752028952052e+01 1.047528587362044163e+02 9.318596934793339415e+01
9.940918248386240919e+01 9.388054413245234286e+01 9.546304054927639982e+01
9.828598703090031563e+01 9.040563740352999389e+01 1.035492804351490008e+02
9.184455607666227195e+01 1.210356786408477205e+02 1.075557304782391839e+02
8.985530853218051561e+01 1.085233483121952673e+02 1.136657497709539371e+02
9.231382615501490818e+01 1.056741387358239592e+02 1.016542965802781282e+02
9.802236017675306812e+01 9.522430512808389835e+01 8.955367292752784181e+01
9.583854720805166494e+01 1.042364148165652438e+02 1.094444705388007293e+02
1.076628239163720622e+02 1.081250633268233230e+02 9.592849960239328766e+01
9.844858175706090719e+01 1.032570700817177993e+02 9.989342200508686176e+01
1.076328863605628925e+02 9.003102642170360070e+01 9.343185675806813606e+01
9.217123732599085884e+01 1.025490612763968556e+02 8.935361400474648974e+01
9.889704449998227176e+01 1.046674343861310916e+02 1.024263775763958506e+02
9.607027785075845827e+01 1.050343057329845635e+02 9.478107180325335435e+01
9.576348112678043378e+01 9.578344398552862060e+01 8.902078461816887511e+01
9.574955307574808216e+01 9.385930978385697188e+01 1.025836043941044693e+02
1.022321598611964788e+02 1.023029207449298923e+02 9.825917865541150320e+01
8.771790175671196721e+01 1.050416794427160738e+02 9.925899405979131984e+01
1.033626537509544363e+02 1.067224112440267163e+02 1.035025454584057343e+02
1.046237815887349143e+02 1.056168703808816929e+02 1.106578732069696969e+02
1.113498066229194023e+02 1.011082201158580034e+02 9.795590601932924812e+01
9.841087384919815406e+01 9.367657808560731780e+01 8.197880895501120335e+01
8.607145874066196711e+01 9.390084090561647656e+01 9.665472543966365038e+01
1.061027810289399724e+02 1.041361696563611332e+02 1.009002527450971201e+02
8.965504325437321143e+01 9.933310912169726237e+01 9.349138899686556670e+01
1.055473474707400783e+02 9.880099919283853183e+01 1.123900816027349236e+02
9.282631519145716936e+01 1.130648254846235261e+02 8.987216598117412047e+01
1.029539253539198995e+02 9.368448022086420224e+01 9.892067610860434002e+01
1.059802696767720960e+02 8.902609488798894688e+01 8.543580331368556813e+01
9.438953990862853516e+01 1.074812718514044718e+02 9.057976885204857354e+01
1.022637303644299038e+02 9.922420107148764146e+01 1.130366923911734602e+02
9.721423829144629281e+01 1.037422655626579910e+02 1.124886330498871274e+02
8.904621311868982048e+01 1.043598670945132056e+02 1.123572427834848924e+02
8.041194300191861544e+01 8.998236924237676249e+01 1.091585314003589531e+02
8.753993499515608789e+01 1.021945434106139032e+02 9.065377798343554616e+01
1.111583567313034848e+02 1.086322512369622331e+02 9.386067198956828861e+01
8.668985233005822977e+01 1.013400862946796508e+02 1.137007180189640110e+02
9.230037579048256191e+01 1.043585603730605698e+02 1.006015584808778272e+02
1.048070800798238622e+02 1.104364846401607707e+02 9.685958064691121194e+01
9.732064608331259592e+01 1.083279229805272195e+02 8.178540514719944099e+01
9.916204071024780831e+01 9.606767634874915984e+01 9.809515201876891410e+01
1.009109591387279750e+02 9.726070924913895510e+01 1.112754571162994068e+02
1.101011299317567307e+02 1.190563451910402080e+02 1.005896962060744215e+02
1.095941440543170700e+02 9.977899774421909740e+01 9.480932044038830497e+01
9.595202899386440265e+01 9.700558167617036531e+01 9.731350659580107276e+01
9.743757784015751611e+01 1.026602245302293710e+02 8.889808384320662071e+01
1.069544278967360071e+02 1.001761041144892772e+02 1.021369472541361603e+02
8.499496394684203437e+01 8.700834959470910235e+01 1.095448218725297522e+02
1.093785163738031230e+02 9.895443630536885848e+01 1.079198334512129946e+02
1.006099646276412471e+02 9.329482387716166158e+01 9.674557409276690123e+01
8.364118368292275818e+01 1.020750146803008533e+02 8.967235987206072423e+01
9.031624848632020530e+01 9.118600524428548226e+01 1.064398443334633555e+02
9.872475365051568019e+01 9.065709484843071664e+01 9.682005197366999028e+01
1.068796271286861952e+02 9.141330282013848318e+01 1.040018241172124220e+02
1.050445574365762269e+02 9.714436504114630111e+01 9.960475779850867184e+01
1.000390477153949149e+02 1.019938897872165171e+02 9.746036095914845987e+01
8.929564003227707758e+01 9.139152513648312492e+01 9.871323793039081806e+01
9.871161201913753303e+01 9.398161644463650077e+01 1.050897247837858686e+02
8.542532528555776139e+01 9.384232782327553934e+01 1.139382875643634065e+02
1.070324134770045674e+02 9.525458619218478873e+01 8.718186036275631068e+01
9.054369651112681083e+01 1.277013505148895831e+02 8.227943100916766639e+01
1.125276975804106883e+02 1.339105437906972611e+02 1.113196360453126204e+02
1.085440810018763216e+02 1.336485976594530030e+02 1.096431101645028008e+02
8.030881313545104661e+01 8.317342674149161041e+01 8.755536737200806385e+01
8.959612207515672822e+01 1.056335137657028156e+02 9.029641775268473225e+01
8.870520067259064945e+01 1.103564066287540584e+02 8.855345100170885075e+01
9.553182332742770200e+01 1.120376984399463822e+02 9.257194125845947497e+01
9.377122331877700390e+01 9.767151431894605196e+01 9.958139046362758506e+01
9.451282585784051093e+01 1.055936932659286640e+02 9.869158334082641204e+01
9.506198693578907921e+01 1.086044517903879267e+02 1.020165197459584050e+02
1.143425101978270106e+02 1.188052565812747048e+02 1.006895040472099367e+02
1.116986797888723544e+02 1.031504235067111779e+02 1.103554716823298065e+02
1.133822436516977632e+02 1.112505874550888905e+02 9.494196228560011264e+01
8.794974915656990788e+01 1.011218383776799783e+02 1.033561403184409926e+02
8.779879502055295859e+01 9.659967465734057157e+01 1.095792220204628791e+02
9.172635283999446187e+01 9.916736251974174365e+01 9.801051703453975961e+01
9.219865185065324908e+01 9.760768154705212396e+01 9.440774150171785095e+01
9.774536484961149085e+01 1.056256742864561886e+02 9.289147627377013805e+01
1.058581288046316189e+02 1.199870318687523962e+02 8.250184522080871830e+01
9.361064319909694120e+01 1.124757794462501437e+02 9.018196237610574428e+01
1.001594198268470279e+02 1.222857988340733186e+02 8.174974880370270114e+01
9.824306418952798481e+01 1.226904406492426602e+02 1.119217899125978875e+02
1.112905430083824569e+02 8.374268301409446735e+01 9.929510013308511418e+01
1.188967810135579413e+02 1.074135855919490723e+02 9.760981288962436508e+01
1.179048572804669561e+02 1.018576923319912595e+02 8.647074325348600610e+01
8.245698841415087088e+01 9.935920624213883912e+01 8.473525160855854210e+01
1.098568783070418391e+02 9.537286957923448938e+01 8.042964546087770827e+01
8.840187321443484336e+01 1.039091241554127265e+02 9.735044118513447131e+01
1.022905976253926212e+02 1.005110765321476265e+02 1.041760550316556504e+02
1.108485230353874726e+02 8.946968713106605264e+01 9.090050458907964526e+01
9.238126419321085336e+01 1.043964485546088952e+02 9.752732754273651494e+01
1.049765869837785601e+02 1.048813038416186885e+02 9.983287813569256741e+01
9.854619431355004622e+01 1.047114269885706221e+02 9.055701790836937448e+01
9.321834099909230531e+01 9.659421995394161797e+01 9.901355291925221991e+01
1.068823476390482909e+02 9.619258041307996621e+01 9.232331976913060601e+01
1.016772055536936818e+02 1.072823371167530837e+02 9.334467996069025730e+01
9.789539453333497931e+01 9.942160299548163493e+01 8.801430169992613628e+01
1.049186264681125209e+02 9.960637074150454850e+01 1.021675326855844901e+02
9.382868018672887445e+01 8.792326081115103875e+01 1.155492969931576113e+02
1.128393372113210802e+02 8.744188826510642798e+01 1.217912479751969101e+02
1.003686411435128747e+02 1.102474931024274269e+02 1.202688948546515633e+02
1.174027420114147446e+02 9.830297633905021826e+01 1.023975592778448913e+02
8.192358932886217815e+01 1.045826433884249553e+02 1.052685540557409638e+02
9.421727167499426514e+01 1.007858262052106824e+02 1.081477418341882526e+02
8.880733581827882972e+01 1.074669751756034657e+02 1.043032392243846687e+02
1.009333538406833952e+02 1.123690733003430609e+02 9.815594949568479421e+01
1.030002969762039271e+02 8.805488191403837561e+01 8.015711288513423938e+01
1.037459224770702235e+02 8.982600926655591422e+01 8.170736702343413072e+01
8.962135824759457137e+01 8.997586208254315920e+01 1.027652482328449111e+02
1.027999100542067623e+02 1.008076289281119244e+02 8.865066770074227520e+01
1.034796890642286229e+02 1.043430666259332895e+02 8.625054708004098813e+01
1.023553632954667165e+02 1.063360102951020991e+02 1.133443952727670592e+02
9.038144757232257120e+01 9.889595306252203955e+01 1.125161863201419123e+02
1.087504430175278003e+02 1.020765058668258405e+02 1.137013392274119639e+02
9.464642751247566821e+01 1.068679125271491017e+02 1.247922875437043899e+02
9.080594074810706218e+01 9.793277854782039071e+01 1.281242440839980077e+02
1.124657188417748443e+02 1.027605180135708736e+02 1.246922973211226093e+02
8.009183072909775092e+01 1.021899990564189551e+02 1.037017789303585005e+02
9.367743667740106162e+01 9.450488310098224076e+01 9.828510758739520270e+01
1.103217416418701475e+02 9.740447318550469902e+01 1.089533029723231294e+02
1.053344592356450846e+02 9.897626008514725982e+01 1.122858148718457159e+02
9.390084418511374054e+01 8.722046527834049812e+01 9.450270878081093429e+01
9.909666525372946921e+01 9.036477301996896472e+01 1.026761712299819749e+02
1.129048591936310686e+02 1.071521852017835954e+02 8.005589711468056180e+01
1.129375225043241642e+02 8.533029557290872447e+01 8.015114921089279676e+01
1.001144632703951913e+02 1.215241691632922709e+02 9.107315658350393051e+01
1.000124195841756318e+02 1.217097107496856125e+02 1.069036354113408578e+02
1.009578119765901363e+02 1.072187936252110489e+02 1.044098493167962118e+02
9.778866931336000334e+01 1.125553562308263622e+02 1.051708267712943012e+02
1.220350236429293318e+02 8.865003144236197841e+01 1.036015150971914949e+02
1.147442527345686045e+02 1.120720289273908463e+02 1.059270391263347051e+02
1.142346260689911901e+02 9.703110114534979402e+01 9.199057955749012194e+01
9.044896450011455613e+01 9.280774462288147220e+01 1.006517780581389871e+02
1.026734962275022696e+02 9.533753949117105719e+01 1.012163114635707188e+02
8.209691569441437764e+01 1.012040260748388505e+02 9.992560533225827157e+01
1.019179490151205272e+02 8.830137363393228611e+01 8.930940007172861783e+01
9.141422538836532397e+01 1.092487070807346043e+02 1.049338550894111677e+02
9.641751931856283875e+01 1.045298858713695438e+02 1.241296888400094502e+02
9.688343232683057238e+01 9.653338634784071814e+01 1.235753331456905357e+02
9.929536909901224817e+01 1.035864381997574810e+02 1.164944476978145644e+02
1.085363342012663566e+02 1.124782268674705819e+02 9.437066609440596210e+01
9.405031825869841100e+01 1.068125526484430594e+02 1.138678224610917766e+02
9.453877849169373349e+01 1.104635640710823026e+02 1.109088638644304723e+02
1.102330677524070950e+02 1.058517801470299418e+02 1.095935028073620146e+02
9.712869034284310032e+01 1.032202747290517095e+02 1.060217047221332507e+02
8.607960114371698523e+01 9.619363601214223536e+01 1.088686318732885638e+02
8.410530557842562871e+01 9.060542383445762482e+01 9.829311588072343397e+01
8.137676666783970347e+01 9.212898387774799858e+01 1.035250358886203230e+02
8.480388056326395940e+01 9.520805340076817913e+01 8.484842616025969164e+01
1.054225392678654600e+02 8.170858749832702017e+01 8.448299489668490025e+01
1.037002788714899282e+02 1.256146374212118246e+02 1.172542736508850822e+02
1.020928499933362588e+02 1.093360214294167463e+02 1.039433106393124859e+02
8.696154456366917884e+01 8.264895283483568278e+01 9.330849212390451441e+01
9.290583326578867229e+01 1.073035359521607859e+02 8.761692031477264209e+01
9.324045596876000275e+01 1.176544846664469048e+02 9.758832260352527044e+01
1.013299966946037216e+02 1.289201178459073844e+02 1.029984605524493162e+02
1.121779501255848004e+02 1.185185711780008830e+02 1.065301589585688191e+02
1.127843507822942826e+02 9.779547330397402050e+01 8.863498316214301553e+01
8.472466448445086940e+01 1.020302852419591773e+02 8.797337570836958776e+01
9.952683602388407280e+01 1.025863112473111016e+02 9.361373798033672244e+01
1.014259575142102960e+02 9.916669334001778680e+01 1.154182809109116477e+02
1.035099063906714605e+02 9.690251614333507746e+01 1.113746620161403058e+02
1.017046358440537830e+02 9.354739331489932397e+01 9.539209263576100284e+01
9.852649512946398147e+01 1.069127588947909260e+02 9.434723188331362564e+01
9.591401068471907365e+01 7.998609585056674121e+01 9.514581656249777097e+01
1.049255782843355291e+02 9.191455261259679332e+01 1.059564118776682733e+02
9.336595641227245324e+01 9.575481948398325471e+01 9.327490171555164977e+01
9.537346945343472271e+01 8.315713986263719448e+01 1.026282582066800018e+02
9.483128523519879138e+01 9.637897586943851991e+01 9.912319886873062558e+01
9.214192083610939221e+01 9.986578127382290404e+01 1.007636867488508301e+02
8.935833905250160569e+01 9.932684159046223726e+01 8.926441285049527607e+01
1.007334576666013675e+02 9.927746180606956727e+01 8.165051857697707760e+01
9.948858243207085650e+01 1.063636790085097630e+02 9.107103718224570343e+01
1.042914396575797298e+02 9.464723813482375192e+01 1.082404861316981055e+02
9.203487191774328835e+01 8.884586944466813918e+01 1.038424328405767199e+02
9.156879321941335093e+01 7.950489953361089590e+01 8.816861357750471484e+01
1.180733992115593480e+02 8.060737744866864318e+01 1.030368844054814730e+02
9.869558572237949079e+01 1.043233261117595561e+02 9.700879066354302438e+01
1.071542673566583090e+02 1.104282919665811278e+02 9.145645561469112295e+01
1.066211615843027971e+02 9.286629087147919392e+01 9.018907871755288852e+01
1.041540961167073220e+02 1.053073270376411870e+02 9.337047031625900217e+01
9.437806952735967059e+01 1.173790973407607225e+02 1.035053697293603250e+02
9.850243845183999269e+01 1.058060544940997687e+02 1.019640619448529151e+02
9.470891393229251776e+01 9.096277953549626716e+01 1.012733687756655740e+02
9.984306494511636743e+01 1.082661465561561585e+02 8.158300990023221289e+01
9.517023695802642180e+01 9.760940526855979726e+01 1.106722596956402072e+02
1.049393709956598855e+02 9.806429194920312398e+01 1.043048422520531204e+02
1.058149902275860654e+02 1.031747236072943110e+02 1.062366963741694548e+02
1.048130496429827332e+02 8.766475819442665340e+01 1.007900968936572497e+02
9.301304987485740128e+01 8.049127928909837237e+01 9.999701713987387564e+01
1.007160613947225158e+02 8.608685422763053907e+01 1.016945979683237624e+02
9.371152672330200062e+01 1.014081806721646899e+02 1.019663740264650755e+02
1.037586273121876417e+02 9.449067431247033255e+01 1.008919234079674681e+02
1.212792348299494591e+02 9.814354942230775691e+01 9.628456745397362226e+01
8.000712980213411640e+01 7.511648865931914543e+01 9.609619224312422148e+01
8.020586954876631580e+01 1.027187165789531207e+02 1.028438956278931613e+02
7.368239710835436540e+01 1.050282569712450282e+02 9.413023411598346968e+01
8.162139129866784515e+01 9.989056909773255200e+01 8.620939756659677755e+01
1.030244407480577706e+02 9.597307323172211113e+01 8.573924021959156505e+01
1.043151836708778148e+02 9.900797394151612707e+01 1.012533658170419244e+02
1.235297094911137066e+02 1.046891554512193494e+02 1.024649530544084541e+02
8.465359703897505028e+01 9.854837849987865184e+01 1.125231737782442849e+02
1.060995267529914656e+02 9.499594258447166339e+01 1.083417702852891153e+02
7.560572858436327692e+01 9.369788877307726693e+01 1.145798951769807559e+02
1.199818824508271859e+02 1.105064455724909180e+02 1.023858743770075392e+02
1.138916037576490083e+02 9.235389103032181879e+01 8.721216760573396698e+01
1.132866405519991559e+02 8.583850607310689895e+01 8.341915182481110946e+01
1.117702151878078212e+02 9.149470636720107564e+01 1.139805166583475113e+02
1.071282467768581057e+02 8.939216923512834967e+01 1.074347074495075134e+02
1.010742290394799028e+02 8.861168893765737664e+01 8.716384758514590203e+01
1.132213559516305992e+02 9.549073929808946559e+01 8.171624222329072040e+01
1.103948352752030644e+02 1.032231974712909164e+02 1.126937896623078217e+02
8.167545342798450747e+01 1.405959360603844459e+02 1.163526690732399089e+02
9.154245795574171041e+01 1.261047221270049050e+02 1.073220411054070667e+02
8.700952356029773682e+01 1.201437693054993900e+02 1.094021764303549276e+02
1.013881577401183449e+02 1.122803071581225538e+02 1.115109311954270765e+02
9.453874941972928525e+01 1.036967025618980216e+02 1.022262975639335281e+02
1.136691641065046952e+02 1.089648235833957415e+02 8.605016398217586016e+01
1.031983485110045535e+02 1.185000216647661802e+02 9.169472054932737137e+01
9.065850158336563425e+01 1.218213769462602727e+02 9.796038353619529460e+01
9.240756624795508856e+01 1.230603191267031349e+02 1.003618237438917049e+02
9.047759299967916036e+01 1.228656154110356340e+02 8.872500076642425881e+01
8.977984698840502631e+01 1.175703646893341983e+02 9.606766526073928958e+01
8.649767026569340089e+01 8.425733256717008146e+01 9.862919891698973629e+01
8.291555870969484943e+01 9.911337190335194691e+01 9.413132235677167614e+01
1.100218484281350300e+02 9.560532190646414108e+01 9.308194812726154055e+01
9.820887381711477815e+01 9.857760934834846012e+01 9.810224464244993214e+01
9.320376706305455627e+01 1.048995322567383965e+02 9.293763449580255553e+01
9.675635864291697885e+01 9.990199600729772555e+01 8.807555053924379251e+01
1.073445245569512281e+02 9.718009986739684791e+01 8.624039676578861702e+01
9.727048841882029251e+01 1.146292615484388193e+02 8.275415282989659715e+01
1.042243687202664546e+02 8.425440789161038424e+01 1.038180735337535339e+02
9.566075339250863863e+01 8.640530690921471546e+01 9.184462274558660511e+01
9.400793629097159965e+01 8.938720555490229458e+01 1.137766603946435282e+02
1.048977052162721435e+02 9.394909095437333235e+01 9.171442893501692595e+01
8.455727426984940109e+01 1.004864084403049560e+02 1.150842804551584067e+02
9.582457608480397937e+01 9.944895254724157496e+01 1.159192627204743786e+02
9.103683097069963992e+01 1.122753870355795982e+02 8.126845645033108667e+01
8.582870005275924541e+01 9.763609430429430347e+01 1.124102180892871701e+02
8.666360715301209439e+01 1.055015506168923594e+02 8.470297866319884861e+01
1.128941484122456416e+02 9.575554719665765901e+01 1.123482299683952590e+02
1.034014235237420678e+02 1.031849933549994773e+02 9.036817128972201374e+01
9.224498960797022562e+01 1.205617341222522043e+02 1.076075637601978059e+02
1.050324433081416942e+02 7.876627793258823829e+01 1.180734909247804723e+02
1.203813242755325206e+02 1.201399602622683034e+02 9.289260357877208207e+01
1.132798268799668904e+02 1.126759257364919335e+02 9.377545854041098039e+01
1.035305875739466615e+02 9.167600125894779239e+01 8.918162631259198747e+01
8.470354159297657759e+01 9.562939194559461953e+01 9.301240018248033437e+01
9.486546717587556543e+01 1.124792536153981075e+02 1.029977056125816688e+02
9.244360918877609379e+01 1.042872866307066886e+02 8.848183366650954440e+01
1.002965030160092681e+02 1.006067600016033197e+02 1.021074533303051197e+02
9.664347014504450328e+01 9.847160571653400041e+01 1.071333054558572400e+02
9.552867171375967814e+01 1.005912601631768126e+02 1.055543620181092876e+02
9.203783419242776631e+01 1.043336752341304532e+02 9.232315064387098857e+01
1.026453230826229515e+02 1.009577694326697781e+02 9.358926488376739883e+01
1.030401626846412455e+02 9.966114972492344748e+01 1.100127915839821782e+02
1.039437743305410464e+02 9.508718237441570409e+01 9.585783255377424439e+01
1.069609820167297585e+02 9.764508474230244417e+01 1.101971378912747923e+02
9.203335900752250609e+01 9.621774187757134200e+01 1.024812900574549275e+02
9.653633932698312492e+01 9.427430176983020260e+01 1.053971799738518484e+02
9.324287436114727257e+01 8.591621280569887631e+01 1.084376339651301890e+02
1.026543171055891719e+02 1.145233629572933580e+02 1.053663704727229202e+02
1.022638287685918925e+02 1.171573260244315833e+02 1.049349178710266699e+02
1.102727518592023586e+02 1.278891193006957394e+02 1.079905260670269627e+02
8.691107668426236899e+01 1.297107812771964177e+02 8.413329984259407013e+01
1.000731640488416900e+02 1.234990081219838913e+02 8.505240663873668439e+01
9.324875348031558531e+01 1.110395348440301291e+02 9.661664999088979755e+01
1.042533019195539623e+02 8.398549330019012871e+01 9.923176384777744374e+01
9.864887140243510544e+01 1.132194244121402136e+02 9.016618467320904529e+01
1.104350029364905765e+02 1.115451427443444743e+02 9.996647174757939069e+01
1.108232712113525906e+02 9.401585075237657918e+01 9.686807661329000041e+01
1.032993764351843140e+02 1.088039338980868820e+02 9.590934415171832939e+01
9.814994724112011681e+01 1.116885015978346587e+02 9.210059127208081975e+01
9.399397751373001597e+01 8.795533438805225046e+01 9.984943901356635365e+01
1.173928899213435955e+02 8.219577890855082103e+01 9.833473102022952617e+01
9.474371138300084283e+01 1.029004507622818352e+02 9.478174556276032092e+01
1.042115571689488434e+02 1.016004964487592162e+02 1.102831821145966842e+02
1.012992341291043488e+02 1.029779936761400307e+02 9.400811771225414759e+01
1.086233391124480505e+02 9.657547475168540529e+01 1.100388074429441332e+02
1.031674552249121746e+02 9.072375659155642325e+01 1.018147463761458340e+02
