log.prior	log.likelihood	log.likelihood.test.set
-7.197242780742092236e+02 -4.641061008684534954e+02 0.000000000000000000e+00
-7.222147757664395158e+02 -4.656242468552250102e+02 0.000000000000000000e+00
-7.126278395742505154e+02 -4.690585855007858527e+02 0.000000000000000000e+00
-7.138554453289996218e+02 -4.686227840809169720e+02 0.000000000000000000e+00
-7.089335668022113168e+02 -4.661634747785392960e+02 0.000000000000000000e+00
-6.996755527916292294e+02 -4.647957809535508886e+02 0.000000000000000000e+00
-6.959596687005620197e+02 -4.626171499038875936e+02 0.000000000000000000e+00
-6.965872347078407074e+02 -4.621810343858368242e+02 0.000000000000000000e+00
-6.995519527817976950e+02 -4.631596725748359518e+02 0.000000000000000000e+00
-7.035445309087369878e+02 -4.597850505507454955e+02 0.000000000000000000e+00
-7.003247651611286528e+02 -4.639270817017143145e+02 0.000000000000000000e+00
-6.986802635877983221e+02 -4.646823742474628602e+02 0.000000000000000000e+00
-6.980117446152116827e+02 -4.636363023285800864e+02 0.000000000000000000e+00
-6.987331011290808647e+02 -4.600793398698998544e+02 0.000000000000000000e+00
-7.049852063376039268e+02 -4.600369693250077603e+02 0.000000000000000000e+00
-7.007555653988033555e+02 -4.587129598473974283e+02 0.000000000000000000e+00
-7.018394830471784189e+02 -4.590436034243432459e+02 0.000000000000000000e+00
-6.934990709510776696e+02 -4.597819700001516594e+02 0.000000000000000000e+00
-6.929055377432661089e+02 -4.614029721533943302e+02 0.000000000000000000e+00
-6.993904274952183187e+02 -4.624543281396964289e+02 0.000000000000000000e+00
-6.905989718592843474e+02 -4.661746133245683836e+02 0.000000000000000000e+00
-6.852877144407721062e+02 -4.635889846237116672e+02 0.000000000000000000e+00
-6.802294112246626128e+02 -4.647839269777316531e+02 0.000000000000000000e+00
-6.695203992558861046e+02 -4.625769112767303568e+02 0.000000000000000000e+00
-6.785985106331820589e+02 -4.616882144831732830e+02 0.000000000000000000e+00
-6.792612618721914259e+02 -4.643949636628660755e+02 0.000000000000000000e+00
-6.766217271972944900e+02 -4.654818616500678559e+02 0.000000000000000000e+00
-6.711844763724627683e+02 -4.635714646538614829e+02 0.000000000000000000e+00
-6.706339452879666396e+02 -4.635938871586382106e+02 0.000000000000000000e+00
-6.662436339604810200e+02 -4.643935415557693887e+02 0.000000000000000000e+00
-6.587004517130029626e+02 -4.633431188965770389e+02 0.000000000000000000e+00
-6.700828661811879101e+02 -4.625070561706308467e+02 0.000000000000000000e+00
-6.672747226196000838e+02 -4.643521208248139942e+02 0.000000000000000000e+00
-6.711594536467262060e+02 -4.666861762488720160e+02 0.000000000000000000e+00
-6.697615828032303398e+02 -4.634292908927805570e+02 0.000000000000000000e+00
-6.643453902395357318e+02 -4.582019878812683373e+02 0.000000000000000000e+00
-6.606596283487741630e+02 -4.614044819308215324e+02 0.000000000000000000e+00
-6.612475445460786432e+02 -4.601152429998322759e+02 0.000000000000000000e+00
-6.657783994770527443e+02 -4.607675771501154145e+02 0.000000000000000000e+00
-6.626279210933253125e+02 -4.601387660383494449e+02 0.000000000000000000e+00
-6.706845818162817068e+02 -4.613779365424798016e+02 0.000000000000000000e+00
-6.738837855946825357e+02 -4.618584851466382588e+02 0.000000000000000000e+00
-6.858241927519039791e+02 -4.614074837176007122e+02 0.000000000000000000e+00
-6.721049962665792918e+02 -4.638218190688282903e+02 0.000000000000000000e+00
-6.728786310022550197e+02 -4.664316376445745504e+02 0.000000000000000000e+00
-6.794357962577952321e+02 -4.648479551768971305e+02 0.000000000000000000e+00
-6.943636015142549240e+02 -4.630535028863810680e+02 0.000000000000000000e+00
-6.919603821557213905e+02 -4.640107793186555227e+02 0.000000000000000000e+00
-6.977755247210689049e+02 -4.677598527564126130e+02 0.000000000000000000e+00
-6.931548613701593240e+02 -4.676646486147836868e+02 0.000000000000000000e+00
-6.941826716360969840e+02 -4.710665419509347203e+02 0.000000000000000000e+00
-6.966801333233709101e+02 -4.702263217251642118e+02 0.000000000000000000e+00
-6.980412554268325493e+02 -4.720443595616005723e+02 0.000000000000000000e+00
-6.909841168721558233e+02 -4.668909471513437097e+02 0.000000000000000000e+00
-6.967913328213631985e+02 -4.656537071290665608e+02 0.000000000000000000e+00
-6.819340256299000202e+02 -4.619660801816914955e+02 0.000000000000000000e+00
-6.777356724503466694e+02 -4.631649774579302630e+02 0.000000000000000000e+00
-6.767911496059634828e+02 -4.618814873202225613e+02 0.000000000000000000e+00
-6.772069101941738154e+02 -4.613669190037249450e+02 0.000000000000000000e+00
-6.857871063296812508e+02 -4.620049917052754722e+02 0.000000000000000000e+00
-6.860336655153666925e+02 -4.581732423529374501e+02 0.000000000000000000e+00
-6.888014764131726224e+02 -4.600792935817013358e+02 0.000000000000000000e+00
-6.964514939353471163e+02 -4.583217664294336373e+02 0.000000000000000000e+00
-6.980655264384090515e+02 -4.584983618723272230e+02 0.000000000000000000e+00
-7.092656748539751561e+02 -4.584641091874945005e+02 0.000000000000000000e+00
-6.996235925356410235e+02 -4.610577133613583669e+02 0.000000000000000000e+00
-7.008444959777218628e+02 -4.642302524302576785e+02 0.000000000000000000e+00
-6.991487745640685034e+02 -4.637946262331784055e+02 0.000000000000000000e+00
-6.902802317940424928e+02 -4.639268737671773124e+02 0.000000000000000000e+00
-6.913105903827471366e+02 -4.645119015391299513e+02 0.000000000000000000e+00
-6.950379418594210392e+02 -4.633981991472825257e+02 0.000000000000000000e+00
-6.893431974164150233e+02 -4.651964671528704116e+02 0.000000000000000000e+00
-6.838290386818654270e+02 -4.646671682634754461e+02 0.000000000000000000e+00
-6.886062183370885350e+02 -4.608332683242791177e+02 0.000000000000000000e+00
-6.897154034765993629e+02 -4.584764873043175157e+02 0.000000000000000000e+00
-6.847104979664650273e+02 -4.587785214015066231e+02 0.000000000000000000e+00
-6.787230507441209966e+02 -4.600846473295875967e+02 0.000000000000000000e+00
-6.724784766421455515e+02 -4.627473622047039044e+02 0.000000000000000000e+00
-6.787010410477047344e+02 -4.619539155408641591e+02 0.000000000000000000e+00
-6.701977979592523980e+02 -4.607444775222948010e+02 0.000000000000000000e+00
-6.734455443681687257e+02 -4.616144864606418992e+02 0.000000000000000000e+00
-6.778092125437657387e+02 -4.633479898917465789e+02 0.000000000000000000e+00
-6.737059311230473213e+02 -4.629681300098261545e+02 0.000000000000000000e+00
-6.767328378747295119e+02 -4.603751407611441664e+02 0.000000000000000000e+00
-6.739777468617105569e+02 -4.592458656768942546e+02 0.000000000000000000e+00
-6.691784481159921825e+02 -4.596483923251690840e+02 0.000000000000000000e+00
-6.644339948941312741e+02 -4.617883243745163782e+02 0.000000000000000000e+00
-6.687527055745268854e+02 -4.587796066392738226e+02 0.000000000000000000e+00
-6.686320202916243716e+02 -4.597911723662984969e+02 0.000000000000000000e+00
-6.754491680086819088e+02 -4.628104831590054005e+02 0.000000000000000000e+00
-6.744648321888516875e+02 -4.622025353391601357e+02 0.000000000000000000e+00
-6.818839072410466997e+02 -4.608146005061444157e+02 0.000000000000000000e+00
-6.795403586964109763e+02 -4.621746311384019918e+02 0.000000000000000000e+00
-6.870072928566706878e+02 -4.620034190312131841e+02 0.000000000000000000e+00
-6.928718021447164119e+02 -4.607165928503171699e+02 0.000000000000000000e+00
-7.011885670903390064e+02 -4.620900050759894384e+02 0.000000000000000000e+00
-7.033053408560118669e+02 -4.611696892319884569e+02 0.000000000000000000e+00
-6.999785696414037375e+02 -4.599808272191193055e+02 0.000000000000000000e+00
-7.085795530574449685e+02 -4.602077330471214509e+02 0.000000000000000000e+00
-7.130752255586650108e+02 -4.591960900879702194e+02 0.000000000000000000e+00
-7.154907197555980929e+02 -4.610881829324503656e+02 0.000000000000000000e+00
-7.085075160563587815e+02 -4.624103778223777681e+02 0.000000000000000000e+00
-7.069812401664692061e+02 -4.644628210474558045e+02 0.000000000000000000e+00
-7.088832058349819363e+02 -4.617395666822174007e+02 0.000000000000000000e+00
-7.002400436894301947e+02 -4.593689242406504718e+02 0.000000000000000000e+00
-7.059906075481602556e+02 -4.593447654441609984e+02 0.000000000000000000e+00
-6.891848273191798171e+02 -4.587018006919686286e+02 0.000000000000000000e+00
-6.908930886585853841e+02 -4.634863315688554621e+02 0.000000000000000000e+00
-6.767518460511339526e+02 -4.601560288049256542e+02 0.000000000000000000e+00
-6.817505995654410071e+02 -4.619799444398070136e+02 0.000000000000000000e+00
-6.814861748364997993e+02 -4.620695358109209110e+02 0.000000000000000000e+00
-6.814874967072659047e+02 -4.604916809564952018e+02 0.000000000000000000e+00
-6.843445498478961326e+02 -4.619806273150416018e+02 0.000000000000000000e+00
-6.799699568431109356e+02 -4.608907950295163118e+02 0.000000000000000000e+00
-6.617990291779190102e+02 -4.607294252187912207e+02 0.000000000000000000e+00
-6.543837833896382108e+02 -4.603957554102939866e+02 0.000000000000000000e+00
-6.444918951325794296e+02 -4.589397423183742148e+02 0.000000000000000000e+00
-6.445549466995557850e+02 -4.595514615566222574e+02 0.000000000000000000e+00
-6.543168773817669717e+02 -4.629182318950425952e+02 0.000000000000000000e+00
-6.631831569855894486e+02 -4.607391699081375691e+02 0.000000000000000000e+00
-6.664914965208217836e+02 -4.597563102261869403e+02 0.000000000000000000e+00
-6.648925483571586028e+02 -4.654426709201632661e+02 0.000000000000000000e+00
-6.670720735048487313e+02 -4.643006943513737497e+02 0.000000000000000000e+00
-6.673740319592635615e+02 -4.680258352690386232e+02 0.000000000000000000e+00
-6.610043729966154160e+02 -4.678186972654315241e+02 0.000000000000000000e+00
-6.540421675205989231e+02 -4.660767994191326125e+02 0.000000000000000000e+00
-6.509761521684698664e+02 -4.645338229959335195e+02 0.000000000000000000e+00
-6.454497310617064159e+02 -4.620383440215711062e+02 0.000000000000000000e+00
-6.472494671378601652e+02 -4.618693398706642483e+02 0.000000000000000000e+00
-6.352240684414251746e+02 -4.623244542468601139e+02 0.000000000000000000e+00
-6.324848824868616930e+02 -4.614020983593225083e+02 0.000000000000000000e+00
-6.354862179173074992e+02 -4.600240856936195541e+02 0.000000000000000000e+00
-6.355115977269185805e+02 -4.597782569067294958e+02 0.000000000000000000e+00
-6.370412441535512471e+02 -4.612191556562022470e+02 0.000000000000000000e+00
-6.446857671628068829e+02 -4.614180998594666221e+02 0.000000000000000000e+00
-6.537669173081882263e+02 -4.590237304974164658e+02 0.000000000000000000e+00
-6.409171076780990006e+02 -4.582988962450279473e+02 0.000000000000000000e+00
-6.329919947257471904e+02 -4.585248239317869547e+02 0.000000000000000000e+00
-6.504692638044900832e+02 -4.614439535765768596e+02 0.000000000000000000e+00
-6.452427880631548760e+02 -4.609267836634709283e+02 0.000000000000000000e+00
-6.421708973595813177e+02 -4.589161017428044715e+02 0.000000000000000000e+00
-6.530072510688116836e+02 -4.650854147637550113e+02 0.000000000000000000e+00
-6.635798016173619089e+02 -4.655641186592142731e+02 0.000000000000000000e+00
-6.677291097229378920e+02 -4.673933492937915730e+02 0.000000000000000000e+00
-6.673272798022517236e+02 -4.661109712229369961e+02 0.000000000000000000e+00
-6.703164295899639455e+02 -4.676717784331379448e+02 0.000000000000000000e+00
-6.701514256225705140e+02 -4.638125053470986927e+02 0.000000000000000000e+00
-6.622490433970924641e+02 -4.619044774470379480e+02 0.000000000000000000e+00
-6.598182057342530697e+02 -4.627613842242843134e+02 0.000000000000000000e+00
-6.461545129379280752e+02 -4.618996347840591170e+02 0.000000000000000000e+00
-6.329870164155555585e+02 -4.650524649804834212e+02 0.000000000000000000e+00
-6.251899198683258874e+02 -4.610021179721996418e+02 0.000000000000000000e+00
-6.254424354698958268e+02 -4.620376920513254504e+02 0.000000000000000000e+00
-6.415561272298366475e+02 -4.603828618835783004e+02 0.000000000000000000e+00
-6.326612565596021795e+02 -4.631887258539170489e+02 0.000000000000000000e+00
-6.355702338323882259e+02 -4.627621686863160448e+02 0.000000000000000000e+00
-6.202365945918503485e+02 -4.633514562926670806e+02 0.000000000000000000e+00
-6.255906068456363300e+02 -4.635269526936679654e+02 0.000000000000000000e+00
-6.184757905021624538e+02 -4.627758471583587720e+02 0.000000000000000000e+00
-6.168521517757882293e+02 -4.594686723797565264e+02 0.000000000000000000e+00
-6.058679531818779651e+02 -4.600062441203108392e+02 0.000000000000000000e+00
-6.244533577120089376e+02 -4.590958337580440798e+02 0.000000000000000000e+00
-6.241581323927528047e+02 -4.602631612357681092e+02 0.000000000000000000e+00
-6.276345167159397533e+02 -4.601893744653372096e+02 0.000000000000000000e+00
-6.270138544001107448e+02 -4.632100312833433691e+02 0.000000000000000000e+00
-6.214038216483486394e+02 -4.620092892361185477e+02 0.000000000000000000e+00
-6.314182271564468465e+02 -4.628370131197978026e+02 0.000000000000000000e+00
-6.340871869405040115e+02 -4.575593706185669589e+02 0.000000000000000000e+00
-6.229333915111448050e+02 -4.591112404654038528e+02 0.000000000000000000e+00
-6.195179630219859064e+02 -4.634334889800144879e+02 0.000000000000000000e+00
-6.200389252031136493e+02 -4.619595718529665760e+02 0.000000000000000000e+00
-6.239779456253218086e+02 -4.608057077511332977e+02 0.000000000000000000e+00
-6.257362133873823495e+02 -4.584369570538477774e+02 0.000000000000000000e+00
-6.299234759589079431e+02 -4.636192279418503404e+02 0.000000000000000000e+00
-6.331346355995160593e+02 -4.624735245279739502e+02 0.000000000000000000e+00
-6.325002967485390855e+02 -4.611139704611849766e+02 0.000000000000000000e+00
-6.355337338305878347e+02 -4.636201187496143348e+02 0.000000000000000000e+00
-6.409509806611573595e+02 -4.642156659739409861e+02 0.000000000000000000e+00
-6.425388882515159139e+02 -4.619658544678766248e+02 0.000000000000000000e+00
-6.420768692729474196e+02 -4.633358931078751084e+02 0.000000000000000000e+00
-6.448772717286475427e+02 -4.664224440730513379e+02 0.000000000000000000e+00
-6.510628492350537044e+02 -4.669411489449158807e+02 0.000000000000000000e+00
-6.448673552715096093e+02 -4.652404169756006240e+02 0.000000000000000000e+00
-6.430973561760647499e+02 -4.629184659903983174e+02 0.000000000000000000e+00
-6.369757420518092204e+02 -4.602930519593185181e+02 0.000000000000000000e+00
-6.376040793986816198e+02 -4.612520909065598289e+02 0.000000000000000000e+00
-6.485258611604227781e+02 -4.622116485445006902e+02 0.000000000000000000e+00
-6.481412850293594374e+02 -4.630444012090973729e+02 0.000000000000000000e+00
-6.578831622037123452e+02 -4.683086619418066334e+02 0.000000000000000000e+00
-6.461450131452174901e+02 -4.677617110383591807e+02 0.000000000000000000e+00
-6.551234368879755721e+02 -4.633987191586628569e+02 0.000000000000000000e+00
-6.392655741180832365e+02 -4.618173119473307224e+02 0.000000000000000000e+00
-6.421862236259679548e+02 -4.599890331818455707e+02 0.000000000000000000e+00
-6.457716782840045653e+02 -4.606150783345180457e+02 0.000000000000000000e+00
-6.515562613525819415e+02 -4.612236705740865546e+02 0.000000000000000000e+00
-6.468719025996290384e+02 -4.621117166196668791e+02 0.000000000000000000e+00
-6.538905784060868882e+02 -4.588787693095590612e+02 0.000000000000000000e+00
-6.524541697958426312e+02 -4.589514340412621891e+02 0.000000000000000000e+00
-6.532704623333712561e+02 -4.572171931016501958e+02 0.000000000000000000e+00
-6.437342562361322962e+02 -4.586586881385002243e+02 0.000000000000000000e+00
-6.456632604176046470e+02 -4.562218709242910109e+02 0.000000000000000000e+00
-6.446469177801593560e+02 -4.562705037356614071e+02 0.000000000000000000e+00
-6.453764459952712969e+02 -4.618068605764110544e+02 0.000000000000000000e+00
-6.484683922233225530e+02 -4.631342130794763534e+02 0.000000000000000000e+00
-6.514083975999327549e+02 -4.642248521152713465e+02 0.000000000000000000e+00
-6.475116420944866604e+02 -4.662098300804121322e+02 0.000000000000000000e+00
-6.443535589307919054e+02 -4.635891593664191532e+02 0.000000000000000000e+00
-6.382728123071586879e+02 -4.647482027108804914e+02 0.000000000000000000e+00
-6.419804707163240209e+02 -4.611009510835623360e+02 0.000000000000000000e+00
-6.371668924861730829e+02 -4.595018362655157489e+02 0.000000000000000000e+00
-6.271578086253246056e+02 -4.596061218824395382e+02 0.000000000000000000e+00
-6.278775665589043911e+02 -4.603916787317775174e+02 0.000000000000000000e+00
-6.309363107560291155e+02 -4.587195114866692052e+02 0.000000000000000000e+00
-6.304274863692797908e+02 -4.601631156058942906e+02 0.000000000000000000e+00
-6.350505175167882044e+02 -4.620094364210636968e+02 0.000000000000000000e+00
-6.375029069128697756e+02 -4.607116963261336764e+02 0.000000000000000000e+00
-6.303001938004058502e+02 -4.596211631906284651e+02 0.000000000000000000e+00
-6.273008673674693227e+02 -4.634609890357148743e+02 0.000000000000000000e+00
-6.359845198642764217e+02 -4.647571843844558543e+02 0.000000000000000000e+00
-6.394805149280989554e+02 -4.635302949376493871e+02 0.000000000000000000e+00
-6.421379760094287121e+02 -4.628590125441676832e+02 0.000000000000000000e+00
-6.590387694719630645e+02 -4.630104822672776663e+02 0.000000000000000000e+00
-6.533801477201138823e+02 -4.626067871596212626e+02 0.000000000000000000e+00
-6.470784722114908618e+02 -4.638989349131293238e+02 0.000000000000000000e+00
-6.394587058924563507e+02 -4.632838281457983385e+02 0.000000000000000000e+00
-6.399308654767107782e+02 -4.616739568925106596e+02 0.000000000000000000e+00
-6.338923141062924742e+02 -4.621388283263192420e+02 0.000000000000000000e+00
-6.312940022194253515e+02 -4.625054584779680908e+02 0.000000000000000000e+00
-6.331934964370265106e+02 -4.636138920841045774e+02 0.000000000000000000e+00
-6.275726199222904143e+02 -4.627621229008699402e+02 0.000000000000000000e+00
-6.212912622448610591e+02 -4.633024115738674595e+02 0.000000000000000000e+00
-6.349994249831170237e+02 -4.630703820469142897e+02 0.000000000000000000e+00
-6.368571630794290286e+02 -4.601260986976266167e+02 0.000000000000000000e+00
-6.452829520455549073e+02 -4.579179594150242565e+02 0.000000000000000000e+00
-6.385907499777689509e+02 -4.602934547551355422e+02 0.000000000000000000e+00
-6.340166057113183342e+02 -4.622955318105168772e+02 0.000000000000000000e+00
-6.415332205606852085e+02 -4.608341914779621789e+02 0.000000000000000000e+00
-6.408801666771196324e+02 -4.636574797305755737e+02 0.000000000000000000e+00
-6.360635991930744240e+02 -4.614040264336798032e+02 0.000000000000000000e+00
-6.356825991751660467e+02 -4.624478030138250233e+02 0.000000000000000000e+00
-6.237523451996567019e+02 -4.594002482529728582e+02 0.000000000000000000e+00
-6.254846132400267606e+02 -4.634383015086878004e+02 0.000000000000000000e+00
-6.219833652616582640e+02 -4.641056181283075830e+02 0.000000000000000000e+00
-6.295274998910745126e+02 -4.647311227653570995e+02 0.000000000000000000e+00
-6.342144135425858167e+02 -4.637818288115761902e+02 0.000000000000000000e+00
-6.269558082047370817e+02 -4.628292287817960187e+02 0.000000000000000000e+00
-6.173566486675085798e+02 -4.617856194913092622e+02 0.000000000000000000e+00
-6.169402867921802454e+02 -4.613394386710326671e+02 0.000000000000000000e+00
-6.266491955238661831e+02 -4.601044883943852710e+02 0.000000000000000000e+00
-6.397911613549896401e+02 -4.614996506588211105e+02 0.000000000000000000e+00
-6.434557039554679250e+02 -4.622245533322750362e+02 0.000000000000000000e+00
-6.307596521796995148e+02 -4.618004127863114263e+02 0.000000000000000000e+00
-6.338743539817377268e+02 -4.611684712325030659e+02 0.000000000000000000e+00
-6.340758828748095084e+02 -4.610240795031537004e+02 0.000000000000000000e+00
-6.304752855876829472e+02 -4.628424253155531005e+02 0.000000000000000000e+00
-6.287885890274194480e+02 -4.612422213126465067e+02 0.000000000000000000e+00
-6.237159773127381186e+02 -4.630878961382268244e+02 0.000000000000000000e+00
-6.235333766400730156e+02 -4.625413960612693813e+02 0.000000000000000000e+00
-6.141607735889584774e+02 -4.638384482623163763e+02 0.000000000000000000e+00
-6.141723260072230914e+02 -4.635690045890155488e+02 0.000000000000000000e+00
-6.061826069067138860e+02 -4.639968897789732409e+02 0.000000000000000000e+00
-6.009338156494328587e+02 -4.669724503208675515e+02 0.000000000000000000e+00
-6.045976045029469788e+02 -4.629075534807444114e+02 0.000000000000000000e+00
-6.117877680108863387e+02 -4.629151774455530699e+02 0.000000000000000000e+00
-6.088186148111825560e+02 -4.654614577869675713e+02 0.000000000000000000e+00
-6.137232659997051769e+02 -4.639591899538662574e+02 0.000000000000000000e+00
-6.144503569114968968e+02 -4.619062324767708105e+02 0.000000000000000000e+00
-6.106303948014183334e+02 -4.616374057488563949e+02 0.000000000000000000e+00
-6.120976479020282568e+02 -4.623575439725989327e+02 0.000000000000000000e+00
-6.193295217749661106e+02 -4.598901749851104341e+02 0.000000000000000000e+00
-6.143538102444282458e+02 -4.611714922388724744e+02 0.000000000000000000e+00
-6.022921122371672027e+02 -4.609369759484591214e+02 0.000000000000000000e+00
-6.084470046505202845e+02 -4.620624940969165095e+02 0.000000000000000000e+00
-6.130105712595553769e+02 -4.609257555935701021e+02 0.000000000000000000e+00
-6.126843434144220737e+02 -4.611847228553282321e+02 0.000000000000000000e+00
-6.256195249946676995e+02 -4.618899506076144235e+02 0.000000000000000000e+00
-6.279824809214501329e+02 -4.610078293831224983e+02 0.000000000000000000e+00
-6.314052284803029806e+02 -4.613417946070518951e+02 0.000000000000000000e+00
-6.300747671395345151e+02 -4.649082656544521797e+02 0.000000000000000000e+00
-6.237334969896736538e+02 -4.648161010340484154e+02 0.000000000000000000e+00
-6.172272001943072155e+02 -4.645968004849999033e+02 0.000000000000000000e+00
-6.209811677055674863e+02 -4.672243375762157598e+02 0.000000000000000000e+00
-6.207782051274543846e+02 -4.615329572605758131e+02 0.000000000000000000e+00
-6.146239022648926493e+02 -4.622929801009605626e+02 0.000000000000000000e+00
-6.110220967104629608e+02 -4.659239358646769347e+02 0.000000000000000000e+00
-6.051055232530605963e+02 -4.659874373174442326e+02 0.000000000000000000e+00
-6.031944688396337142e+02 -4.646326927926596682e+02 0.000000000000000000e+00
-6.151501106401282186e+02 -4.635705143487673467e+02 0.000000000000000000e+00
-6.140801969750079934e+02 -4.639844696096056964e+02 0.000000000000000000e+00
-6.221282284627687886e+02 -4.618494392288746440e+02 0.000000000000000000e+00
-6.150833457445309023e+02 -4.616479832583170264e+02 0.000000000000000000e+00
-6.239812753432330510e+02 -4.626236920139922404e+02 0.000000000000000000e+00
-6.328262562235975111e+02 -4.637169038554098961e+02 0.000000000000000000e+00
-6.245648436193952193e+02 -4.655324624620668601e+02 0.000000000000000000e+00
-6.332206979437163454e+02 -4.628376424157997349e+02 0.000000000000000000e+00
-6.447779216081354434e+02 -4.644597833243941523e+02 0.000000000000000000e+00
-6.377993689930617620e+02 -4.666415393738008106e+02 0.000000000000000000e+00
-6.300359205747158740e+02 -4.669148005711731457e+02 0.000000000000000000e+00
-6.412915711032012496e+02 -4.673810783914855165e+02 0.000000000000000000e+00
-6.372110691467152037e+02 -4.654587592495356603e+02 0.000000000000000000e+00
-6.491219082694515237e+02 -4.644693823833001716e+02 0.000000000000000000e+00
-6.407908930621183572e+02 -4.643410142391423960e+02 0.000000000000000000e+00
-6.379011570712858656e+02 -4.622643034241004329e+02 0.000000000000000000e+00
-6.320400249891717976e+02 -4.629153861584638889e+02 0.000000000000000000e+00
-6.379083786426305096e+02 -4.630772942889563524e+02 0.000000000000000000e+00
-6.294065535725293330e+02 -4.645320913922877253e+02 0.000000000000000000e+00
-6.221264268685113166e+02 -4.630029758278298004e+02 0.000000000000000000e+00
-6.272828290222169016e+02 -4.597929962204815411e+02 0.000000000000000000e+00
-6.263898172563791604e+02 -4.576423085485780575e+02 0.000000000000000000e+00
-6.225619459487893437e+02 -4.606279403278394398e+02 0.000000000000000000e+00
-6.222236565831515236e+02 -4.570770943373122464e+02 0.000000000000000000e+00
-6.170457015329263868e+02 -4.568987771190795684e+02 0.000000000000000000e+00
-6.186521635192286794e+02 -4.599690215632932677e+02 0.000000000000000000e+00
-6.105394629137092579e+02 -4.609785367685698816e+02 0.000000000000000000e+00
-6.118035903170761003e+02 -4.595787562798262229e+02 0.000000000000000000e+00
-6.076019355794467174e+02 -4.623645450273388633e+02 0.000000000000000000e+00
-6.123767289761751726e+02 -4.622706468520689782e+02 0.000000000000000000e+00
-6.013460861979297079e+02 -4.636114676674098973e+02 0.000000000000000000e+00
-5.971272368433030806e+02 -4.637420310330869597e+02 0.000000000000000000e+00
-5.975195730682595467e+02 -4.655404839347992265e+02 0.000000000000000000e+00
-5.993928258048728139e+02 -4.623223353606463775e+02 0.000000000000000000e+00
-6.080199871584657103e+02 -4.628078353940970260e+02 0.000000000000000000e+00
-6.049585541212550197e+02 -4.626902540899206429e+02 0.000000000000000000e+00
-6.105274092259603549e+02 -4.610848017398220691e+02 0.000000000000000000e+00
-6.082117471611477413e+02 -4.610815347506115245e+02 0.000000000000000000e+00
-6.048017660842915575e+02 -4.612012960690894374e+02 0.000000000000000000e+00
-6.075183406405905089e+02 -4.592605370123976627e+02 0.000000000000000000e+00
-6.045777520980232111e+02 -4.623369386817591931e+02 0.000000000000000000e+00
-6.098361086367133339e+02 -4.597179792803653982e+02 0.000000000000000000e+00
-6.228061980489786720e+02 -4.597579925027947638e+02 0.000000000000000000e+00
-6.181988736818153711e+02 -4.605188395175331380e+02 0.000000000000000000e+00
-6.027821849339993605e+02 -4.610079025446420928e+02 0.000000000000000000e+00
-6.007178723005849861e+02 -4.589228383751877232e+02 0.000000000000000000e+00
-5.952866900975189992e+02 -4.561361778089301424e+02 0.000000000000000000e+00
-5.971209507709754689e+02 -4.556236808229884900e+02 0.000000000000000000e+00
-5.878671638057545579e+02 -4.570451316972375366e+02 0.000000000000000000e+00
-5.957898350538301884e+02 -4.583211286452992113e+02 0.000000000000000000e+00
-6.048465999042665544e+02 -4.615374193281873545e+02 0.000000000000000000e+00
-6.063658553846648829e+02 -4.627809043074263968e+02 0.000000000000000000e+00
-6.087879354209840130e+02 -4.640644446129455787e+02 0.000000000000000000e+00
-6.016306408850449543e+02 -4.658015919256829420e+02 0.000000000000000000e+00
-6.058309664304716762e+02 -4.650280719042116289e+02 0.000000000000000000e+00
-6.069790371305975896e+02 -4.632656276586239983e+02 0.000000000000000000e+00
-6.124461361676060278e+02 -4.660625537370319762e+02 0.000000000000000000e+00
-6.128438427968108044e+02 -4.636170029575425815e+02 0.000000000000000000e+00
-6.156339806737286153e+02 -4.612978290239943817e+02 0.000000000000000000e+00
-6.107699030376048768e+02 -4.631683825307978850e+02 0.000000000000000000e+00
-6.087632113703417645e+02 -4.617390462726353917e+02 0.000000000000000000e+00
-6.161660645162362471e+02 -4.617022660201708959e+02 0.000000000000000000e+00
-6.313207794093146958e+02 -4.615692227394733891e+02 0.000000000000000000e+00
-6.344342875103207007e+02 -4.621421750581047263e+02 0.000000000000000000e+00
-6.293871350950959140e+02 -4.618968809409269625e+02 0.000000000000000000e+00
-6.295203281595549925e+02 -4.598092982847014127e+02 0.000000000000000000e+00
-6.296313207879326228e+02 -4.618242685190161865e+02 0.000000000000000000e+00
-6.206601695765990598e+02 -4.644021411022059738e+02 0.000000000000000000e+00
-6.191198552449759518e+02 -4.593674103236499491e+02 0.000000000000000000e+00
-6.266131668241797570e+02 -4.631852003885916247e+02 0.000000000000000000e+00
-6.407221001806929053e+02 -4.653264315384820975e+02 0.000000000000000000e+00
-6.363809089246408348e+02 -4.620456012433116939e+02 0.000000000000000000e+00
-6.383647951430899639e+02 -4.609054195486183971e+02 0.000000000000000000e+00
-6.378010892734084791e+02 -4.634188535406827896e+02 0.000000000000000000e+00
-6.251064530959976082e+02 -4.646795512457946415e+02 0.000000000000000000e+00
-6.317152407046370399e+02 -4.689331293904550648e+02 0.000000000000000000e+00
-6.231595093643028349e+02 -4.671407481833380189e+02 0.000000000000000000e+00
-6.229233786297945699e+02 -4.692090820803542783e+02 0.000000000000000000e+00
-6.128606334713379056e+02 -4.684221679441531592e+02 0.000000000000000000e+00
-6.161984561704588259e+02 -4.661662011493838236e+02 0.000000000000000000e+00
